trial,counts,energies,iteration,energies_dict,solved
38,"{'1100': 24, '1101': 33, '1011': 18, '1110': 142, '0100': 143, '0000': 24, '0010': 72, '1111': 132, '0001': 19, '0101': 150, '1001': 71, '0011': 48, '0111': 21, '1010': 23, '1000': 59, '0110': 21}","{'H_AFM': -0.2740000000000001, 'H_FM': -0.2740000000000001, 'H_TF': -0.2740000000000001, 'H_XY': -0.2740000000000001, 'H_RF': -0.2740000000000001}",5,"{'H_AFM': -0.2740000000000001, 'H_FM': -0.2740000000000001, 'H_TF': -0.2740000000000001, 'H_XY': -0.2740000000000001, 'H_RF': -0.2740000000000001}",False
39,"{'0010': 16, '1010': 11, '0000': 180, '1111': 105, '0001': 26, '1101': 90, '1110': 5, '1011': 107, '0111': 38, '0011': 44, '0110': 16, '1000': 39, '1100': 49, '0101': 30, '1001': 81, '0100': 163}","{'H_AFM': 0.30800000000000005, 'H_FM': 0.30800000000000005, 'H_TF': 0.30800000000000005, 'H_XY': 0.30800000000000005, 'H_RF': 0.30800000000000005}",5,"{'H_AFM': 0.30800000000000005, 'H_FM': 0.30800000000000005, 'H_TF': 0.30800000000000005, 'H_XY': 0.30800000000000005, 'H_RF': 0.30800000000000005}",False
40,"{'1100': 12, '1101': 16, '0001': 91, '1111': 19, '1000': 21, '0110': 105, '0010': 108, '0000': 120, '1110': 18, '0100': 101, '0011': 101, '0111': 110, '1011': 18, '0101': 116, '1001': 21, '1010': 23}","{'H_AFM': 0.722, 'H_FM': 0.722, 'H_TF': 0.722, 'H_XY': 0.722, 'H_RF': 0.722}",5,"{'H_AFM': 0.722, 'H_FM': 0.722, 'H_TF': 0.722, 'H_XY': 0.722, 'H_RF': 0.722}",False
41,"{'0000': 15, '0010': 19, '1101': 21, '1110': 16, '0101': 97, '1001': 107, '1100': 12, '1011': 108, '0111': 116, '0011': 16, '1000': 120, '0110': 90, '1010': 123, '0100': 109, '1111': 17, '0001': 14}","{'H_AFM': -0.006000000000000057, 'H_FM': -0.006000000000000057, 'H_TF': -0.006000000000000057, 'H_XY': -0.006000000000000057, 'H_RF': -0.006000000000000057}",5,"{'H_AFM': -0.006000000000000057, 'H_FM': -0.006000000000000057, 'H_TF': -0.006000000000000057, 'H_XY': -0.006000000000000057, 'H_RF': -0.006000000000000057}",False
42,"{'1111': 5, '0011': 11, '0111': 24, '0100': 140, '1100': 48, '0010': 61, '0000': 54, '1001': 30, '0101': 40, '1110': 85, '1010': 149, '1101': 16, '1000': 144, '0110': 149, '0001': 12, '1011': 32}","{'H_AFM': 0.5959999999999999, 'H_FM': 0.5959999999999999, 'H_TF': 0.5959999999999999, 'H_XY': 0.5959999999999999, 'H_RF': 0.5959999999999999}",5,"{'H_AFM': 0.5959999999999999, 'H_FM': 0.5959999999999999, 'H_TF': 0.5959999999999999, 'H_XY': 0.5959999999999999, 'H_RF': 0.5959999999999999}",False
43,"{'1101': 12, '1110': 28, '1111': 34, '0001': 136, '0000': 140, '0010': 54, '0101': 16, '1001': 146, '1100': 13, '1011': 48, '0011': 65, '0111': 36, '0100': 15, '1000': 150, '0110': 46, '1010': 61}","{'H_AFM': 0.8860000000000001, 'H_FM': 0.8860000000000001, 'H_TF': 0.8860000000000001, 'H_XY': 0.8860000000000001, 'H_RF': 0.8860000000000001}",5,"{'H_AFM': 0.8860000000000001, 'H_FM': 0.8860000000000001, 'H_TF': 0.8860000000000001, 'H_XY': 0.8860000000000001, 'H_RF': 0.8860000000000001}",False
44,"{'0001': 44, '1111': 210, '0000': 193, '0110': 229, '1110': 52, '0111': 37, '1000': 38, '1001': 197}","{'H_AFM': -0.08199999999999998, 'H_FM': -0.08199999999999998, 'H_TF': -0.08199999999999998, 'H_XY': -0.08199999999999998, 'H_RF': -0.08199999999999998}",5,"{'H_AFM': -0.08199999999999998, 'H_FM': -0.08199999999999998, 'H_TF': -0.08199999999999998, 'H_XY': -0.08199999999999998, 'H_RF': -0.08199999999999998}",False
45,"{'1111': 17, '1100': 20, '0000': 109, '0010': 38, '1101': 108, '1010': 109, '0110': 13, '1000': 19, '0101': 10, '1001': 87, '1011': 31, '0111': 109, '0011': 102, '1110': 103, '0100': 101, '0001': 24}","{'H_AFM': 0.03000000000000004, 'H_FM': 0.03000000000000004, 'H_TF': 0.03000000000000004, 'H_XY': 0.03000000000000004, 'H_RF': 0.03000000000000004}",5,"{'H_AFM': 0.03000000000000004, 'H_FM': 0.03000000000000004, 'H_TF': 0.03000000000000004, 'H_XY': 0.03000000000000004, 'H_RF': 0.03000000000000004}",False
46,"{'1111': 3, '1110': 2, '0001': 37, '0011': 280, '0111': 304, '1011': 2, '0010': 110, '0000': 13, '1010': 6, '1101': 8, '0110': 99, '1000': 39, '1100': 23, '1001': 14, '0101': 47, '0100': 13}","{'H_AFM': -0.1940000000000001, 'H_FM': -0.1940000000000001, 'H_TF': -0.1940000000000001, 'H_XY': -0.1940000000000001, 'H_RF': -0.1940000000000001}",5,"{'H_AFM': -0.1940000000000001, 'H_FM': -0.1940000000000001, 'H_TF': -0.1940000000000001, 'H_XY': -0.1940000000000001, 'H_RF': -0.1940000000000001}",False
47,"{'0100': 7, '0010': 6, '1111': 28, '1100': 35, '1101': 194, '1000': 123, '0110': 54, '1011': 190, '0011': 75, '0111': 12, '1110': 107, '1001': 16, '0101': 63, '0000': 51, '1010': 31, '0001': 8}","{'H_AFM': -0.626, 'H_FM': -0.626, 'H_TF': -0.626, 'H_XY': -0.626, 'H_RF': -0.626}",5,"{'H_AFM': -0.626, 'H_FM': -0.626, 'H_TF': -0.626, 'H_XY': -0.626, 'H_RF': -0.626}",True
48,"{'1101': 35, '1110': 104, '1001': 92, '0101': 39, '0110': 101, '1000': 42, '1100': 95, '0001': 84, '1111': 26, '0100': 103, '0010': 39, '0000': 36, '1011': 71, '0111': 25, '0011': 81, '1010': 27}","{'H_AFM': 0.10599999999999994, 'H_FM': 0.10599999999999994, 'H_TF': 0.10599999999999994, 'H_XY': 0.10599999999999994, 'H_RF': 0.10599999999999994}",5,"{'H_AFM': 0.10599999999999994, 'H_FM': 0.10599999999999994, 'H_TF': 0.10599999999999994, 'H_XY': 0.10599999999999994, 'H_RF': 0.10599999999999994}",False
49,"{'0000': 181, '0110': 69, '1101': 204, '1100': 168, '1011': 67, '0111': 89, '1010': 77, '0001': 145}","{'H_AFM': 0.294, 'H_FM': 0.294, 'H_TF': 0.294, 'H_XY': 0.294, 'H_RF': 0.294}",5,"{'H_AFM': 0.294, 'H_FM': 0.294, 'H_TF': 0.294, 'H_XY': 0.294, 'H_RF': 0.294}",False
50,"{'1010': 15, '1110': 28, '0110': 216, '1111': 222, '0010': 223, '0011': 30, '1011': 238, '0111': 28}","{'H_AFM': -1.03, 'H_FM': -1.03, 'H_TF': -1.03, 'H_XY': -1.03, 'H_RF': -1.03}",5,"{'H_AFM': -1.03, 'H_FM': -1.03, 'H_TF': -1.03, 'H_XY': -1.03, 'H_RF': -1.03}",True
51,"{'0110': 2, '0011': 80, '1011': 255, '0001': 71, '1110': 4, '0010': 121, '0000': 126, '1010': 341}","{'H_AFM': 0.37, 'H_FM': 0.37, 'H_TF': 0.37, 'H_XY': 0.37, 'H_RF': 0.37}",5,"{'H_AFM': 0.37, 'H_FM': 0.37, 'H_TF': 0.37, 'H_XY': 0.37, 'H_RF': 0.37}",False
52,"{'0001': 113, '1101': 125, '0101': 106, '0100': 111, '1000': 142, '1001': 137, '1100': 133, '0000': 133}","{'H_AFM': 1.014, 'H_FM': 1.014, 'H_TF': 1.014, 'H_XY': 1.014, 'H_RF': 1.014}",5,"{'H_AFM': 1.014, 'H_FM': 1.014, 'H_TF': 1.014, 'H_XY': 1.014, 'H_RF': 1.014}",False
53,"{'1111': 4, '1101': 8, '1010': 6, '0001': 52, '0011': 64, '0111': 202, '1011': 12, '1110': 18, '0010': 148, '0000': 125, '1100': 14, '0101': 177, '1001': 13, '0100': 70, '1000': 5, '0110': 82}","{'H_AFM': 0.554, 'H_FM': 0.554, 'H_TF': 0.554, 'H_XY': 0.554, 'H_RF': 0.554}",5,"{'H_AFM': 0.554, 'H_FM': 0.554, 'H_TF': 0.554, 'H_XY': 0.554, 'H_RF': 0.554}",False
54,"{'1110': 4, '0001': 90, '0100': 55, '0110': 2, '1000': 103, '1100': 243, '1011': 15, '0011': 73, '0111': 6, '1001': 21, '0101': 259, '0000': 12, '0010': 18, '1101': 36, '1010': 63}","{'H_AFM': 0.4579999999999999, 'H_FM': 0.4579999999999999, 'H_TF': 0.4579999999999999, 'H_XY': 0.4579999999999999, 'H_RF': 0.4579999999999999}",5,"{'H_AFM': 0.4579999999999999, 'H_FM': 0.4579999999999999, 'H_TF': 0.4579999999999999, 'H_XY': 0.4579999999999999, 'H_RF': 0.4579999999999999}",False
55,"{'0000': 8, '0010': 20, '1111': 197, '0001': 7, '1110': 208, '0101': 15, '1001': 164, '0110': 7, '1000': 192, '1100': 38, '0100': 24, '1010': 38, '1101': 31, '1011': 33, '0111': 6, '0011': 12}","{'H_AFM': -0.8259999999999998, 'H_FM': -0.8259999999999998, 'H_TF': -0.8259999999999998, 'H_XY': -0.8259999999999998, 'H_RF': -0.8259999999999998}",5,"{'H_AFM': -0.8259999999999998, 'H_FM': -0.8259999999999998, 'H_TF': -0.8259999999999998, 'H_XY': -0.8259999999999998, 'H_RF': -0.8259999999999998}",True
