trial,counts,energies,iteration,energies_dict,solved
10,"{'0010': 288, '0000': 118, '1010': 43, '1011': 67, '0011': 311, '0001': 134, '1000': 18, '1001': 21}","{'H_AFM': 1.218, 'H_FM': 1.218, 'H_TF': 1.218, 'H_XY': 1.218, 'H_RF': 1.218}",1,"{'H_AFM': 1.218, 'H_FM': 1.218, 'H_TF': 1.218, 'H_XY': 1.218, 'H_RF': 1.218}",False
11,"{'0010': 1, '0011': 3, '1110': 114, '1010': 94, '1011': 148, '1101': 77, '1100': 163, '0101': 3, '1001': 84, '0110': 6, '1000': 169, '1111': 123, '0001': 6, '0100': 3, '0000': 6}","{'H_AFM': -0.788, 'H_FM': -0.788, 'H_TF': -0.788, 'H_XY': -0.788, 'H_RF': -0.788}",1,"{'H_AFM': -0.788, 'H_FM': -0.788, 'H_TF': -0.788, 'H_XY': -0.788, 'H_RF': -0.788}",True
12,"{'1101': 4, '0001': 329, '1111': 42, '1100': 7, '0101': 35, '1001': 58, '1000': 21, '0110': 71, '0100': 65, '0000': 112, '0010': 18, '1110': 94, '0111': 22, '0011': 62, '1011': 46, '1010': 14}","{'H_AFM': 0.8140000000000002, 'H_FM': 0.8140000000000002, 'H_TF': 0.8140000000000002, 'H_XY': 0.8140000000000002, 'H_RF': 0.8140000000000002}",1,"{'H_AFM': 0.8140000000000002, 'H_FM': 0.8140000000000002, 'H_TF': 0.8140000000000002, 'H_XY': 0.8140000000000002, 'H_RF': 0.8140000000000002}",False
13,"{'1010': 2, '1110': 6, '1100': 274, '0110': 1, '1000': 116, '0100': 272, '0000': 132, '0010': 6, '1111': 42, '0001': 17, '1101': 13, '0011': 24, '0111': 53, '1011': 23, '1001': 9, '0101': 10}","{'H_AFM': 0.992, 'H_FM': 0.992, 'H_TF': 0.992, 'H_XY': 0.992, 'H_RF': 0.992}",1,"{'H_AFM': 0.992, 'H_FM': 0.992, 'H_TF': 0.992, 'H_XY': 0.992, 'H_RF': 0.992}",False
14,"{'0100': 53, '1011': 30, '1010': 136, '0001': 55, '1111': 168, '0000': 277, '1110': 35, '0101': 246}","{'H_AFM': 0.522, 'H_FM': 0.522, 'H_TF': 0.522, 'H_XY': 0.522, 'H_RF': 0.522}",1,"{'H_AFM': 0.522, 'H_FM': 0.522, 'H_TF': 0.522, 'H_XY': 0.522, 'H_RF': 0.522}",False
15,"{'1001': 56, '0011': 11, '0111': 46, '1011': 60, '1101': 214, '0101': 195, '1111': 40, '0001': 378}","{'H_AFM': -0.04400000000000004, 'H_FM': -0.04400000000000004, 'H_TF': -0.04400000000000004, 'H_XY': -0.04400000000000004, 'H_RF': -0.04400000000000004}",1,"{'H_AFM': -0.04400000000000004, 'H_FM': -0.04400000000000004, 'H_TF': -0.04400000000000004, 'H_XY': -0.04400000000000004, 'H_RF': -0.04400000000000004}",False
16,"{'0100': 23, '0001': 13, '1011': 120, '0111': 13, '0011': 36, '1100': 64, '1110': 78, '1001': 128, '0101': 15, '1010': 145, '0010': 22, '0000': 26, '1111': 69, '1101': 75, '1000': 150, '0110': 23}","{'H_AFM': -0.328, 'H_FM': -0.328, 'H_TF': -0.328, 'H_XY': -0.328, 'H_RF': -0.328}",1,"{'H_AFM': -0.328, 'H_FM': -0.328, 'H_TF': -0.328, 'H_XY': -0.328, 'H_RF': -0.328}",False
17,"{'0011': 1, '0000': 27, '0010': 203, '1001': 245, '1000': 31, '1010': 235, '0001': 258}","{'H_AFM': 1.092, 'H_FM': 1.092, 'H_TF': 1.092, 'H_XY': 1.092, 'H_RF': 1.092}",1,"{'H_AFM': 1.092, 'H_FM': 1.092, 'H_TF': 1.092, 'H_XY': 1.092, 'H_RF': 1.092}",False
18,"{'1010': 18, '1111': 17, '1110': 28, '0100': 177, '0011': 10, '0111': 6, '1011': 45, '0001': 226, '0000': 82, '0010': 4, '1100': 146, '0101': 64, '1001': 84, '1000': 33, '0110': 23, '1101': 37}","{'H_AFM': 0.908, 'H_FM': 0.908, 'H_TF': 0.908, 'H_XY': 0.908, 'H_RF': 0.908}",1,"{'H_AFM': 0.908, 'H_FM': 0.908, 'H_TF': 0.908, 'H_XY': 0.908, 'H_RF': 0.908}",False
19,"{'0000': 502, '0010': 26, '0100': 63, '1100': 22, '0101': 5, '1001': 20, '1111': 205, '0001': 16, '1101': 95, '1000': 3, '0110': 2, '1011': 26, '0011': 4, '1110': 8, '1010': 3}","{'H_AFM': 1.1460000000000001, 'H_FM': 1.1460000000000001, 'H_TF': 1.1460000000000001, 'H_XY': 1.1460000000000001, 'H_RF': 1.1460000000000001}",1,"{'H_AFM': 1.1460000000000001, 'H_FM': 1.1460000000000001, 'H_TF': 1.1460000000000001, 'H_XY': 1.1460000000000001, 'H_RF': 1.1460000000000001}",False
20,"{'0001': 2, '0100': 1, '1111': 185, '1100': 45, '1011': 23, '0011': 1, '0111': 8, '1110': 29, '1001': 38, '0101': 9, '1101': 248, '1000': 222, '0110': 2, '1010': 173, '0000': 6, '0010': 8}","{'H_AFM': -0.8660000000000001, 'H_FM': -0.8660000000000001, 'H_TF': -0.8660000000000001, 'H_XY': -0.8660000000000001, 'H_RF': -0.8660000000000001}",1,"{'H_AFM': -0.8660000000000001, 'H_FM': -0.8660000000000001, 'H_TF': -0.8660000000000001, 'H_XY': -0.8660000000000001, 'H_RF': -0.8660000000000001}",True
21,"{'1110': 1, '0010': 3, '1100': 6, '0101': 114, '1001': 120, '1010': 40, '1011': 96, '0111': 12, '0011': 7, '0000': 46, '0100': 25, '0001': 12, '1111': 2, '1101': 11, '1000': 488, '0110': 17}","{'H_AFM': 0.992, 'H_FM': 0.992, 'H_TF': 0.992, 'H_XY': 0.992, 'H_RF': 0.992}",1,"{'H_AFM': 0.992, 'H_FM': 0.992, 'H_TF': 0.992, 'H_XY': 0.992, 'H_RF': 0.992}",False
22,"{'0001': 3, '1100': 3, '1110': 2, '1001': 69, '0101': 184, '1011': 80, '0111': 163, '0011': 5, '1010': 160, '1000': 137, '0110': 83, '1101': 8, '0100': 73, '0000': 8, '0010': 15, '1111': 7}","{'H_AFM': -0.045999999999999985, 'H_FM': -0.045999999999999985, 'H_TF': -0.045999999999999985, 'H_XY': -0.045999999999999985, 'H_RF': -0.045999999999999985}",1,"{'H_AFM': -0.045999999999999985, 'H_FM': -0.045999999999999985, 'H_TF': -0.045999999999999985, 'H_XY': -0.045999999999999985, 'H_RF': -0.045999999999999985}",False
23,"{'0011': 1, '1100': 248, '1001': 19, '1010': 270, '0010': 43, '0000': 14, '1111': 20, '0001': 5, '0100': 43, '1110': 146, '1011': 11, '1101': 18, '1000': 142, '0110': 20}","{'H_AFM': 0.09199999999999997, 'H_FM': 0.09199999999999997, 'H_TF': 0.09199999999999997, 'H_XY': 0.09199999999999997, 'H_RF': 0.09199999999999997}",1,"{'H_AFM': 0.09199999999999997, 'H_FM': 0.09199999999999997, 'H_TF': 0.09199999999999997, 'H_XY': 0.09199999999999997, 'H_RF': 0.09199999999999997}",False
24,"{'0100': 69, '0001': 146, '0000': 188, '1101': 235, '0101': 100, '1001': 1, '1100': 65, '1000': 196}","{'H_AFM': 1.104, 'H_FM': 1.104, 'H_TF': 1.104, 'H_XY': 1.104, 'H_RF': 1.104}",1,"{'H_AFM': 1.104, 'H_FM': 1.104, 'H_TF': 1.104, 'H_XY': 1.104, 'H_RF': 1.104}",False
25,"{'0001': 25, '1111': 101, '1100': 56, '0101': 46, '1001': 58, '1011': 74, '0111': 60, '0011': 86, '0010': 59, '0000': 95, '1110': 33, '1101': 42, '1000': 70, '0110': 71, '0100': 82, '1010': 42}","{'H_AFM': 0.03, 'H_FM': 0.03, 'H_TF': 0.03, 'H_XY': 0.03, 'H_RF': 0.03}",1,"{'H_AFM': 0.03, 'H_FM': 0.03, 'H_TF': 0.03, 'H_XY': 0.03, 'H_RF': 0.03}",False
26,"{'1011': 4, '1110': 16, '0010': 93, '0000': 258, '0111': 9, '0011': 15, '0100': 243, '0001': 39, '1111': 3, '1100': 76, '0101': 28, '1001': 15, '1000': 89, '0110': 64, '1101': 12, '1010': 36}","{'H_AFM': 1.8659999999999999, 'H_FM': 1.8659999999999999, 'H_TF': 1.8659999999999999, 'H_XY': 1.8659999999999999, 'H_RF': 1.8659999999999999}",1,"{'H_AFM': 1.8659999999999999, 'H_FM': 1.8659999999999999, 'H_TF': 1.8659999999999999, 'H_XY': 1.8659999999999999, 'H_RF': 1.8659999999999999}",False
27,"{'0100': 15, '1011': 24, '1100': 132, '0101': 3, '1001': 23, '1000': 109, '0110': 169, '1101': 26, '1010': 116, '0001': 30, '1111': 12, '0010': 133, '0000': 91, '0111': 37, '0011': 38, '1110': 42}","{'H_AFM': 0.6320000000000001, 'H_FM': 0.6320000000000001, 'H_TF': 0.6320000000000001, 'H_XY': 0.6320000000000001, 'H_RF': 0.6320000000000001}",1,"{'H_AFM': 0.6320000000000001, 'H_FM': 0.6320000000000001, 'H_TF': 0.6320000000000001, 'H_XY': 0.6320000000000001, 'H_RF': 0.6320000000000001}",False
28,"{'0100': 1, '0111': 2, '1011': 12, '1000': 10, '1100': 19, '0110': 284, '0010': 197, '1111': 13, '0001': 194, '0101': 268}","{'H_AFM': 0.724, 'H_FM': 0.724, 'H_TF': 0.724, 'H_XY': 0.724, 'H_RF': 0.724}",1,"{'H_AFM': 0.724, 'H_FM': 0.724, 'H_TF': 0.724, 'H_XY': 0.724, 'H_RF': 0.724}",False
29,"{'1111': 5, '0010': 6, '1110': 8, '0001': 165, '1100': 76, '0110': 7, '1000': 72, '0101': 152, '1001': 77, '0100': 170, '0000': 156, '1101': 67, '1011': 11, '0111': 9, '0011': 9, '1010': 10}","{'H_AFM': 1.2400000000000002, 'H_FM': 1.2400000000000002, 'H_TF': 1.2400000000000002, 'H_XY': 1.2400000000000002, 'H_RF': 1.2400000000000002}",1,"{'H_AFM': 1.2400000000000002, 'H_FM': 1.2400000000000002, 'H_TF': 1.2400000000000002, 'H_XY': 1.2400000000000002, 'H_RF': 1.2400000000000002}",False
30,"{'1100': 1, '1000': 3, '0110': 69, '1101': 19, '0001': 167, '1111': 32, '0100': 68, '1010': 129, '0010': 61, '0000': 49, '1110': 127, '0111': 32, '0011': 33, '1011': 25, '0101': 170, '1001': 15}","{'H_AFM': 0.2600000000000001, 'H_FM': 0.2600000000000001, 'H_TF': 0.2600000000000001, 'H_XY': 0.2600000000000001, 'H_RF': 0.2600000000000001}",1,"{'H_AFM': 0.2600000000000001, 'H_FM': 0.2600000000000001, 'H_TF': 0.2600000000000001, 'H_XY': 0.2600000000000001, 'H_RF': 0.2600000000000001}",False
31,"{'1010': 3, '1111': 5, '0101': 27, '1000': 59, '0000': 25, '0010': 317, '1101': 75, '0111': 489}","{'H_AFM': -0.29599999999999993, 'H_FM': -0.29599999999999993, 'H_TF': -0.29599999999999993, 'H_XY': -0.29599999999999993, 'H_RF': -0.29599999999999993}",1,"{'H_AFM': -0.29599999999999993, 'H_FM': -0.29599999999999993, 'H_TF': -0.29599999999999993, 'H_XY': -0.29599999999999993, 'H_RF': -0.29599999999999993}",False
32,"{'1110': 37, '1100': 32, '0001': 100, '1111': 100, '0101': 92, '1001': 82, '0111': 87, '0011': 93, '1011': 91, '1000': 27, '0110': 44, '1101': 82, '0000': 35, '0010': 33, '0100': 27, '1010': 38}","{'H_AFM': -0.48000000000000004, 'H_FM': -0.48000000000000004, 'H_TF': -0.48000000000000004, 'H_XY': -0.48000000000000004, 'H_RF': -0.48000000000000004}",1,"{'H_AFM': -0.48000000000000004, 'H_FM': -0.48000000000000004, 'H_TF': -0.48000000000000004, 'H_XY': -0.48000000000000004, 'H_RF': -0.48000000000000004}",False
33,"{'0001': 7, '1101': 2, '0000': 9, '1110': 215, '1010': 131, '1011': 86, '0011': 109, '0111': 21, '0101': 2, '1001': 9, '0110': 216, '1000': 14, '1100': 14, '0010': 121, '1111': 24, '0100': 20}","{'H_AFM': -0.38400000000000006, 'H_FM': -0.38400000000000006, 'H_TF': -0.38400000000000006, 'H_XY': -0.38400000000000006, 'H_RF': -0.38400000000000006}",1,"{'H_AFM': -0.38400000000000006, 'H_FM': -0.38400000000000006, 'H_TF': -0.38400000000000006, 'H_XY': -0.38400000000000006, 'H_RF': -0.38400000000000006}",False
34,"{'0110': 7, '1000': 44, '1100': 72, '0101': 15, '1001': 35, '1101': 269, '0010': 24, '0000': 42, '1011': 65, '0011': 69, '0111': 6, '1110': 177, '0001': 28, '1111': 133, '1010': 11, '0100': 3}","{'H_AFM': -1.2, 'H_FM': -1.2, 'H_TF': -1.2, 'H_XY': -1.2, 'H_RF': -1.2}",1,"{'H_AFM': -1.2, 'H_FM': -1.2, 'H_TF': -1.2, 'H_XY': -1.2, 'H_RF': -1.2}",True
35,"{'0001': 9, '1011': 34, '1101': 17, '1110': 83, '1010': 79, '0000': 123, '0010': 92, '1100': 91, '0101': 17, '1001': 13, '0100': 122, '1000': 108, '0110': 93, '0111': 32, '0011': 49, '1111': 38}","{'H_AFM': 0.6699999999999998, 'H_FM': 0.6699999999999998, 'H_TF': 0.6699999999999998, 'H_XY': 0.6699999999999998, 'H_RF': 0.6699999999999998}",1,"{'H_AFM': 0.6699999999999998, 'H_FM': 0.6699999999999998, 'H_TF': 0.6699999999999998, 'H_XY': 0.6699999999999998, 'H_RF': 0.6699999999999998}",False
36,"{'0100': 56, '1010': 27, '1011': 157, '0001': 263, '1111': 159, '0000': 47, '1110': 30, '0101': 261}","{'H_AFM': -0.184, 'H_FM': -0.184, 'H_TF': -0.184, 'H_XY': -0.184, 'H_RF': -0.184}",1,"{'H_AFM': -0.184, 'H_FM': -0.184, 'H_TF': -0.184, 'H_XY': -0.184, 'H_RF': -0.184}",False
37,"{'1101': 54, '1111': 129, '0001': 21, '1011': 83, '0111': 2, '0011': 28, '1010': 44, '1100': 29, '0101': 3, '1001': 41, '0000': 76, '0010': 161, '1000': 22, '0110': 155, '1110': 73, '0100': 79}","{'H_AFM': -0.06999999999999998, 'H_FM': -0.06999999999999998, 'H_TF': -0.06999999999999998, 'H_XY': -0.06999999999999998, 'H_RF': -0.06999999999999998}",1,"{'H_AFM': -0.06999999999999998, 'H_FM': -0.06999999999999998, 'H_TF': -0.06999999999999998, 'H_XY': -0.06999999999999998, 'H_RF': -0.06999999999999998}",False
38,"{'0011': 6, '0111': 31, '1110': 70, '1100': 27, '0110': 25, '1000': 48, '0101': 104, '1001': 8, '0000': 175, '0010': 61, '1011': 31, '1101': 53, '1010': 158, '1111': 115, '0001': 23, '0100': 65}","{'H_AFM': 0.2639999999999999, 'H_FM': 0.2639999999999999, 'H_TF': 0.2639999999999999, 'H_XY': 0.2639999999999999, 'H_RF': 0.2639999999999999}",1,"{'H_AFM': 0.2639999999999999, 'H_FM': 0.2639999999999999, 'H_TF': 0.2639999999999999, 'H_XY': 0.2639999999999999, 'H_RF': 0.2639999999999999}",False
39,"{'0000': 7, '0100': 36, '0001': 6, '1100': 202, '1101': 180, '1000': 26, '0110': 35, '1111': 176, '1001': 14, '0101': 29, '1110': 185, '1011': 26, '0111': 37, '0011': 12, '0010': 6, '1010': 23}","{'H_AFM': -1.3840000000000001, 'H_FM': -1.3840000000000001, 'H_TF': -1.3840000000000001, 'H_XY': -1.3840000000000001, 'H_RF': -1.3840000000000001}",1,"{'H_AFM': -1.3840000000000001, 'H_FM': -1.3840000000000001, 'H_TF': -1.3840000000000001, 'H_XY': -1.3840000000000001, 'H_RF': -1.3840000000000001}",True
40,"{'0100': 22, '1010': 39, '1110': 81, '0110': 7, '1000': 111, '1100': 213, '0101': 52, '1001': 33, '0000': 118, '0010': 64, '0001': 88, '1111': 23, '0011': 39, '0111': 14, '1011': 13, '1101': 83}","{'H_AFM': 0.5679999999999998, 'H_FM': 0.5679999999999998, 'H_TF': 0.5679999999999998, 'H_XY': 0.5679999999999998, 'H_RF': 0.5679999999999998}",1,"{'H_AFM': 0.5679999999999998, 'H_FM': 0.5679999999999998, 'H_TF': 0.5679999999999998, 'H_XY': 0.5679999999999998, 'H_RF': 0.5679999999999998}",False
41,"{'0000': 18, '0101': 116, '0100': 17, '0001': 122, '1101': 251, '1000': 115, '1001': 246, '1100': 115}","{'H_AFM': 0.07799999999999999, 'H_FM': 0.07799999999999999, 'H_TF': 0.07799999999999999, 'H_XY': 0.07799999999999999, 'H_RF': 0.07799999999999999}",1,"{'H_AFM': 0.07799999999999999, 'H_FM': 0.07799999999999999, 'H_TF': 0.07799999999999999, 'H_XY': 0.07799999999999999, 'H_RF': 0.07799999999999999}",False
42,"{'1100': 1, '1010': 1, '1101': 3, '0111': 338, '0011': 93, '1011': 3, '0110': 148, '1000': 35, '0100': 17, '1111': 77, '0001': 24, '1110': 43, '1001': 101, '0101': 61, '0010': 44, '0000': 11}","{'H_AFM': -0.798, 'H_FM': -0.798, 'H_TF': -0.798, 'H_XY': -0.798, 'H_RF': -0.798}",1,"{'H_AFM': -0.798, 'H_FM': -0.798, 'H_TF': -0.798, 'H_XY': -0.798, 'H_RF': -0.798}",True
43,"{'0001': 15, '1100': 28, '1101': 28, '1110': 28, '0101': 147, '1001': 112, '0110': 219, '1000': 57, '1010': 125, '0100': 73, '1011': 39, '0011': 38, '0111': 29, '0000': 38, '0010': 11, '1111': 13}","{'H_AFM': 0.16399999999999998, 'H_FM': 0.16399999999999998, 'H_TF': 0.16399999999999998, 'H_XY': 0.16399999999999998, 'H_RF': 0.16399999999999998}",1,"{'H_AFM': 0.16399999999999998, 'H_FM': 0.16399999999999998, 'H_TF': 0.16399999999999998, 'H_XY': 0.16399999999999998, 'H_RF': 0.16399999999999998}",False
44,"{'1101': 29, '0000': 7, '1011': 88, '0011': 79, '0111': 40, '0010': 122, '0100': 30, '0001': 101, '1111': 5, '1110': 51, '1001': 4, '0101': 58, '1100': 107, '1000': 146, '0110': 42, '1010': 91}","{'H_AFM': 0.39, 'H_FM': 0.39, 'H_TF': 0.39, 'H_XY': 0.39, 'H_RF': 0.39}",1,"{'H_AFM': 0.39, 'H_FM': 0.39, 'H_TF': 0.39, 'H_XY': 0.39, 'H_RF': 0.39}",False
45,"{'1110': 7, '0000': 26, '0100': 33, '1100': 65, '1101': 71, '1000': 6, '0110': 33, '0010': 30, '1111': 126, '0001': 78, '0011': 110, '0111': 70, '1011': 69, '1001': 125, '0101': 102, '1010': 49}","{'H_AFM': -0.54, 'H_FM': -0.54, 'H_TF': -0.54, 'H_XY': -0.54, 'H_RF': -0.54}",1,"{'H_AFM': -0.54, 'H_FM': -0.54, 'H_TF': -0.54, 'H_XY': -0.54, 'H_RF': -0.54}",True
46,"{'1010': 2, '0101': 3, '0001': 21, '0110': 105, '0111': 38, '0011': 208, '0000': 8, '0010': 615}","{'H_AFM': 1.228, 'H_FM': 1.228, 'H_TF': 1.228, 'H_XY': 1.228, 'H_RF': 1.228}",1,"{'H_AFM': 1.228, 'H_FM': 1.228, 'H_TF': 1.228, 'H_XY': 1.228, 'H_RF': 1.228}",False
47,"{'1111': 22, '1010': 106, '1101': 87, '1000': 36, '0110': 84, '0011': 47, '0111': 89, '1011': 90, '1100': 87, '1001': 22, '0101': 28, '1110': 31, '0000': 89, '0010': 45, '0001': 108, '0100': 29}","{'H_AFM': 0.10999999999999988, 'H_FM': 0.10999999999999988, 'H_TF': 0.10999999999999988, 'H_XY': 0.10999999999999988, 'H_RF': 0.10999999999999988}",1,"{'H_AFM': 0.10999999999999988, 'H_FM': 0.10999999999999988, 'H_TF': 0.10999999999999988, 'H_XY': 0.10999999999999988, 'H_RF': 0.10999999999999988}",False
48,"{'1111': 2, '1110': 33, '0000': 185, '0010': 188, '1101': 7, '0101': 2, '1001': 60, '0110': 68, '1000': 348, '1100': 31, '0001': 22, '0011': 34, '0111': 6, '0100': 14}","{'H_AFM': 1.7839999999999998, 'H_FM': 1.7839999999999998, 'H_TF': 1.7839999999999998, 'H_XY': 1.7839999999999998, 'H_RF': 1.7839999999999998}",1,"{'H_AFM': 1.7839999999999998, 'H_FM': 1.7839999999999998, 'H_TF': 1.7839999999999998, 'H_XY': 1.7839999999999998, 'H_RF': 1.7839999999999998}",False
49,"{'1100': 6, '0100': 2, '1011': 269, '0011': 66, '0111': 3, '1101': 15, '0110': 4, '1000': 97, '0101': 3, '1001': 95, '1010': 309, '0001': 17, '1111': 26, '1110': 21, '0010': 52, '0000': 15}","{'H_AFM': -0.32400000000000007, 'H_FM': -0.32400000000000007, 'H_TF': -0.32400000000000007, 'H_XY': -0.32400000000000007, 'H_RF': -0.32400000000000007}",1,"{'H_AFM': -0.32400000000000007, 'H_FM': -0.32400000000000007, 'H_TF': -0.32400000000000007, 'H_XY': -0.32400000000000007, 'H_RF': -0.32400000000000007}",False
50,"{'1100': 39, '1111': 2, '0111': 1, '0011': 36, '1011': 42, '1010': 213, '0101': 203, '0000': 1, '0010': 199, '1101': 221, '0100': 43}","{'H_AFM': -0.04799999999999996, 'H_FM': -0.04799999999999996, 'H_TF': -0.04799999999999996, 'H_XY': -0.04799999999999996, 'H_RF': -0.04799999999999996}",1,"{'H_AFM': -0.04799999999999996, 'H_FM': -0.04799999999999996, 'H_TF': -0.04799999999999996, 'H_XY': -0.04799999999999996, 'H_RF': -0.04799999999999996}",False
51,"{'1010': 4, '0010': 5, '1101': 7, '1110': 62, '1011': 102, '0111': 71, '0011': 108, '0100': 94, '0101': 4, '1001': 63, '0110': 59, '1000': 74, '1100': 100, '0001': 82, '1111': 91, '0000': 74}","{'H_AFM': -0.04199999999999998, 'H_FM': -0.04199999999999998, 'H_TF': -0.04199999999999998, 'H_XY': -0.04199999999999998, 'H_RF': -0.04199999999999998}",1,"{'H_AFM': -0.04199999999999998, 'H_FM': -0.04199999999999998, 'H_TF': -0.04199999999999998, 'H_XY': -0.04199999999999998, 'H_RF': -0.04199999999999998}",False
52,"{'0010': 12, '0110': 9, '1000': 184, '1100': 106, '0000': 86, '1011': 30, '0111': 13, '0011': 19, '0001': 85, '1111': 15, '1110': 26, '1001': 176, '0101': 56, '0100': 59, '1101': 100, '1010': 24}","{'H_AFM': 0.6259999999999999, 'H_FM': 0.6259999999999999, 'H_TF': 0.6259999999999999, 'H_XY': 0.6259999999999999, 'H_RF': 0.6259999999999999}",1,"{'H_AFM': 0.6259999999999999, 'H_FM': 0.6259999999999999, 'H_TF': 0.6259999999999999, 'H_XY': 0.6259999999999999, 'H_RF': 0.6259999999999999}",False
