trial,counts,energies,iteration,energies_dict,solved
18,"{'0010': 1, '0100': 1, '1010': 118, '0110': 1, '1101': 104, '1110': 227, '1111': 131, '1011': 62, '1001': 55, '1000': 69, '1100': 231}","{'H_AFM': -1.1680000000000001, 'H_FM': -1.1680000000000001, 'H_TF': -1.1680000000000001, 'H_XY': -1.1680000000000001, 'H_RF': -1.1680000000000001}",9,"{'H_AFM': -1.1680000000000001, 'H_FM': -1.1680000000000001, 'H_TF': -1.1680000000000001, 'H_XY': -1.1680000000000001, 'H_RF': -1.1680000000000001}",True
19,"{'0000': 2, '1110': 2, '0101': 1, '1011': 3, '0011': 14, '1001': 1, '1000': 21, '1010': 235, '0110': 21, '1101': 15, '1111': 231, '0001': 237, '0100': 217}","{'H_AFM': -0.006000000000000061, 'H_FM': -0.006000000000000061, 'H_TF': -0.006000000000000061, 'H_XY': -0.006000000000000061, 'H_RF': -0.006000000000000061}",9,"{'H_AFM': -0.006000000000000061, 'H_FM': -0.006000000000000061, 'H_TF': -0.006000000000000061, 'H_XY': -0.006000000000000061, 'H_RF': -0.006000000000000061}",False
20,"{'0110': 5, '0100': 24, '1110': 27, '1000': 100, '1100': 159, '0010': 115, '0000': 554, '1010': 16}","{'H_AFM': 2.64, 'H_FM': 2.64, 'H_TF': 2.64, 'H_XY': 2.64, 'H_RF': 2.64}",9,"{'H_AFM': 2.64, 'H_FM': 2.64, 'H_TF': 2.64, 'H_XY': 2.64, 'H_RF': 2.64}",False
21,"{'0101': 8, '1101': 89, '0000': 110, '1000': 793}","{'H_AFM': 1.848, 'H_FM': 1.848, 'H_TF': 1.848, 'H_XY': 1.848, 'H_RF': 1.848}",9,"{'H_AFM': 1.848, 'H_FM': 1.848, 'H_TF': 1.848, 'H_XY': 1.848, 'H_RF': 1.848}",False
22,"{'0001': 58, '1001': 159, '1010': 214, '0110': 77, '1101': 151, '0101': 59, '1110': 208, '0010': 74}","{'H_AFM': -0.45399999999999996, 'H_FM': -0.45399999999999996, 'H_TF': -0.45399999999999996, 'H_XY': -0.45399999999999996, 'H_RF': -0.45399999999999996}",9,"{'H_AFM': -0.45399999999999996, 'H_FM': -0.45399999999999996, 'H_TF': -0.45399999999999996, 'H_XY': -0.45399999999999996, 'H_RF': -0.45399999999999996}",False
23,"{'1010': 12, '0000': 11, '0010': 252, '0011': 5, '1011': 255, '1001': 3, '1000': 231, '0001': 231}","{'H_AFM': 0.962, 'H_FM': 0.962, 'H_TF': 0.962, 'H_XY': 0.962, 'H_RF': 0.962}",9,"{'H_AFM': 0.962, 'H_FM': 0.962, 'H_TF': 0.962, 'H_XY': 0.962, 'H_RF': 0.962}",False
24,"{'1101': 34, '0100': 60, '0101': 71, '0000': 313, '0001': 279, '1100': 26, '1000': 103, '1001': 114}","{'H_AFM': 2.068, 'H_FM': 2.068, 'H_TF': 2.068, 'H_XY': 2.068, 'H_RF': 2.068}",9,"{'H_AFM': 2.068, 'H_FM': 2.068, 'H_TF': 2.068, 'H_XY': 2.068, 'H_RF': 2.068}",False
25,"{'1111': 1, '1100': 5, '1000': 95, '0001': 331, '1101': 348, '0100': 111, '1001': 19, '0101': 11, '1110': 9, '0010': 9, '0000': 2, '1011': 21, '0011': 1, '0111': 36, '1010': 1}","{'H_AFM': 0.2680000000000001, 'H_FM': 0.2680000000000001, 'H_TF': 0.2680000000000001, 'H_XY': 0.2680000000000001, 'H_RF': 0.2680000000000001}",9,"{'H_AFM': 0.2680000000000001, 'H_FM': 0.2680000000000001, 'H_TF': 0.2680000000000001, 'H_XY': 0.2680000000000001, 'H_RF': 0.2680000000000001}",False
26,"{'0110': 53, '0111': 57, '0011': 61, '0100': 183, '0000': 194, '0010': 50, '0101': 191, '0001': 211}","{'H_AFM': 1.55, 'H_FM': 1.55, 'H_TF': 1.55, 'H_XY': 1.55, 'H_RF': 1.55}",9,"{'H_AFM': 1.55, 'H_FM': 1.55, 'H_TF': 1.55, 'H_XY': 1.55, 'H_RF': 1.55}",False
27,"{'0001': 1, '0111': 1, '0000': 307, '1001': 1, '1000': 215, '1110': 204, '0110': 271}","{'H_AFM': 1.25, 'H_FM': 1.25, 'H_TF': 1.25, 'H_XY': 1.25, 'H_RF': 1.25}",9,"{'H_AFM': 1.25, 'H_FM': 1.25, 'H_TF': 1.25, 'H_XY': 1.25, 'H_RF': 1.25}",False
28,"{'0000': 58, '0011': 52, '1011': 160, '1101': 71, '0110': 153, '1000': 218, '1110': 41, '0101': 247}","{'H_AFM': 0.12400000000000001, 'H_FM': 0.12400000000000001, 'H_TF': 0.12400000000000001, 'H_XY': 0.12400000000000001, 'H_RF': 0.12400000000000001}",9,"{'H_AFM': 0.12400000000000001, 'H_FM': 0.12400000000000001, 'H_TF': 0.12400000000000001, 'H_XY': 0.12400000000000001, 'H_RF': 0.12400000000000001}",False
29,"{'0111': 16, '1100': 284, '0100': 26, '0110': 19, '1101': 231, '0101': 19, '1110': 211, '1111': 194}","{'H_AFM': -1.6400000000000001, 'H_FM': -1.6400000000000001, 'H_TF': -1.6400000000000001, 'H_XY': -1.6400000000000001, 'H_RF': -1.6400000000000001}",9,"{'H_AFM': -1.6400000000000001, 'H_FM': -1.6400000000000001, 'H_TF': -1.6400000000000001, 'H_XY': -1.6400000000000001, 'H_RF': -1.6400000000000001}",True
30,"{'0101': 1, '0000': 1, '0001': 1, '0100': 10, '1101': 403, '1001': 77, '1000': 83, '1100': 424}","{'H_AFM': -0.614, 'H_FM': -0.614, 'H_TF': -0.614, 'H_XY': -0.614, 'H_RF': -0.614}",9,"{'H_AFM': -0.614, 'H_FM': -0.614, 'H_TF': -0.614, 'H_XY': -0.614, 'H_RF': -0.614}",True
31,"{'0100': 30, '1110': 27, '0010': 114, '0000': 96, '0110': 14, '1000': 109, '0101': 22, '1001': 102, '1100': 19, '1111': 26, '0001': 122, '1010': 97, '1101': 21, '1011': 100, '0111': 31, '0011': 70}","{'H_AFM': 0.6719999999999999, 'H_FM': 0.6719999999999999, 'H_TF': 0.6719999999999999, 'H_XY': 0.6719999999999999, 'H_RF': 0.6719999999999999}",9,"{'H_AFM': 0.6719999999999999, 'H_FM': 0.6719999999999999, 'H_TF': 0.6719999999999999, 'H_XY': 0.6719999999999999, 'H_RF': 0.6719999999999999}",False
32,"{'0001': 144, '0111': 8, '0110': 36, '0000': 812}","{'H_AFM': 3.52, 'H_FM': 3.52, 'H_TF': 3.52, 'H_XY': 3.52, 'H_RF': 3.52}",9,"{'H_AFM': 3.52, 'H_FM': 3.52, 'H_TF': 3.52, 'H_XY': 3.52, 'H_RF': 3.52}",False
33,"{'1110': 17, '1100': 81, '1101': 64, '0010': 55, '0000': 289, '0011': 106, '0001': 23, '1111': 365}","{'H_AFM': -0.31000000000000005, 'H_FM': -0.31000000000000005, 'H_TF': -0.31000000000000005, 'H_XY': -0.31000000000000005, 'H_RF': -0.31000000000000005}",9,"{'H_AFM': -0.31000000000000005, 'H_FM': -0.31000000000000005, 'H_TF': -0.31000000000000005, 'H_XY': -0.31000000000000005, 'H_RF': -0.31000000000000005}",False
34,"{'0001': 28, '1110': 98, '0101': 17, '1001': 105, '1100': 117, '1010': 103, '1000': 106, '0110': 18, '1101': 88, '1111': 108, '1011': 95, '0011': 21, '0111': 28, '0010': 20, '0000': 22, '0100': 26}","{'H_AFM': -0.602, 'H_FM': -0.602, 'H_TF': -0.602, 'H_XY': -0.602, 'H_RF': -0.602}",9,"{'H_AFM': -0.602, 'H_FM': -0.602, 'H_TF': -0.602, 'H_XY': -0.602, 'H_RF': -0.602}",True
35,"{'0010': 1, '1110': 3, '1100': 21, '0110': 252, '0100': 723}","{'H_AFM': 1.442, 'H_FM': 1.442, 'H_TF': 1.442, 'H_XY': 1.442, 'H_RF': 1.442}",9,"{'H_AFM': 1.442, 'H_FM': 1.442, 'H_TF': 1.442, 'H_XY': 1.442, 'H_RF': 1.442}",False
36,"{'1101': 38, '1010': 24, '1100': 20, '0100': 32, '0001': 193, '1111': 83, '1001': 110, '0101': 61, '1110': 35, '1000': 5, '0110': 33, '0010': 13, '0000': 14, '1011': 205, '0011': 99, '0111': 35}","{'H_AFM': -0.416, 'H_FM': -0.416, 'H_TF': -0.416, 'H_XY': -0.416, 'H_RF': -0.416}",9,"{'H_AFM': -0.416, 'H_FM': -0.416, 'H_TF': -0.416, 'H_XY': -0.416, 'H_RF': -0.416}",False
37,"{'1110': 39, '1111': 7, '0000': 10, '0111': 170, '0011': 27, '1011': 40, '1100': 39, '1001': 40, '0101': 136, '1010': 169, '1101': 10, '1000': 162, '0110': 52, '0010': 7, '0001': 40, '0100': 52}","{'H_AFM': 0.016000000000000014, 'H_FM': 0.016000000000000014, 'H_TF': 0.016000000000000014, 'H_XY': 0.016000000000000014, 'H_RF': 0.016000000000000014}",9,"{'H_AFM': 0.016000000000000014, 'H_FM': 0.016000000000000014, 'H_TF': 0.016000000000000014, 'H_XY': 0.016000000000000014, 'H_RF': 0.016000000000000014}",False
38,"{'1010': 26, '1111': 21, '1100': 28, '0100': 26, '1011': 117, '0011': 112, '0111': 26, '0010': 36, '0000': 107, '1110': 80, '0101': 95, '1001': 24, '1000': 102, '0110': 87, '1101': 88, '0001': 25}","{'H_AFM': 0.09999999999999999, 'H_FM': 0.09999999999999999, 'H_TF': 0.09999999999999999, 'H_XY': 0.09999999999999999, 'H_RF': 0.09999999999999999}",9,"{'H_AFM': 0.09999999999999999, 'H_FM': 0.09999999999999999, 'H_TF': 0.09999999999999999, 'H_XY': 0.09999999999999999, 'H_RF': 0.09999999999999999}",False
39,"{'1110': 8, '1101': 19, '1111': 10, '1100': 6, '0000': 148, '0010': 169, '0001': 160, '0011': 133, '0111': 55, '1011': 34, '0100': 45, '1010': 33, '1001': 39, '0101': 39, '1000': 45, '0110': 57}","{'H_AFM': 1.1580000000000001, 'H_FM': 1.1580000000000001, 'H_TF': 1.1580000000000001, 'H_XY': 1.1580000000000001, 'H_RF': 1.1580000000000001}",9,"{'H_AFM': 1.1580000000000001, 'H_FM': 1.1580000000000001, 'H_TF': 1.1580000000000001, 'H_XY': 1.1580000000000001, 'H_RF': 1.1580000000000001}",False
40,"{'0110': 2, '0000': 11, '0100': 519, '0111': 5, '0011': 463}","{'H_AFM': 1.072, 'H_FM': 1.072, 'H_TF': 1.072, 'H_XY': 1.072, 'H_RF': 1.072}",9,"{'H_AFM': 1.072, 'H_FM': 1.072, 'H_TF': 1.072, 'H_XY': 1.072, 'H_RF': 1.072}",False
41,"{'0000': 395, '1000': 132, '0011': 349, '1011': 124}","{'H_AFM': 1.596, 'H_FM': 1.596, 'H_TF': 1.596, 'H_XY': 1.596, 'H_RF': 1.596}",9,"{'H_AFM': 1.596, 'H_FM': 1.596, 'H_TF': 1.596, 'H_XY': 1.596, 'H_RF': 1.596}",False
42,"{'0000': 54, '0010': 64, '1000': 58, '1001': 207, '0001': 179, '1010': 60, '1011': 189, '0011': 189}","{'H_AFM': 0.43999999999999995, 'H_FM': 0.43999999999999995, 'H_TF': 0.43999999999999995, 'H_XY': 0.43999999999999995, 'H_RF': 0.43999999999999995}",9,"{'H_AFM': 0.43999999999999995, 'H_FM': 0.43999999999999995, 'H_TF': 0.43999999999999995, 'H_XY': 0.43999999999999995, 'H_RF': 0.43999999999999995}",False
43,"{'0101': 71, '1100': 61, '1000': 436, '0001': 432}","{'H_AFM': 1.736, 'H_FM': 1.736, 'H_TF': 1.736, 'H_XY': 1.736, 'H_RF': 1.736}",9,"{'H_AFM': 1.736, 'H_FM': 1.736, 'H_TF': 1.736, 'H_XY': 1.736, 'H_RF': 1.736}",False
44,"{'0110': 1, '0011': 8, '0111': 5, '0100': 106, '0101': 161, '0001': 274, '0010': 13, '0000': 432}","{'H_AFM': 2.504, 'H_FM': 2.504, 'H_TF': 2.504, 'H_XY': 2.504, 'H_RF': 2.504}",9,"{'H_AFM': 2.504, 'H_FM': 2.504, 'H_TF': 2.504, 'H_XY': 2.504, 'H_RF': 2.504}",False
45,"{'0100': 12, '1100': 14, '1101': 74, '0011': 16, '0111': 27, '1011': 16, '0001': 159, '1111': 26, '1110': 128, '0101': 69, '1001': 122, '0110': 135, '1000': 33, '1010': 69, '0010': 79, '0000': 21}","{'H_AFM': 0.05600000000000001, 'H_FM': 0.05600000000000001, 'H_TF': 0.05600000000000001, 'H_XY': 0.05600000000000001, 'H_RF': 0.05600000000000001}",9,"{'H_AFM': 0.05600000000000001, 'H_FM': 0.05600000000000001, 'H_TF': 0.05600000000000001, 'H_XY': 0.05600000000000001, 'H_RF': 0.05600000000000001}",False
46,"{'0101': 97, '0001': 86, '0100': 14, '0000': 803}","{'H_AFM': 3.4120000000000004, 'H_FM': 3.4120000000000004, 'H_TF': 3.4120000000000004, 'H_XY': 3.4120000000000004, 'H_RF': 3.4120000000000004}",9,"{'H_AFM': 3.4120000000000004, 'H_FM': 3.4120000000000004, 'H_TF': 3.4120000000000004, 'H_XY': 3.4120000000000004, 'H_RF': 3.4120000000000004}",False
47,"{'1011': 6, '1010': 6, '1100': 14, '0100': 172, '1110': 185, '1001': 50, '0101': 140, '1111': 172, '0001': 3, '0111': 16, '0011': 61, '0010': 63, '0000': 3, '1101': 23, '1000': 66, '0110': 20}","{'H_AFM': -0.528, 'H_FM': -0.528, 'H_TF': -0.528, 'H_XY': -0.528, 'H_RF': -0.528}",9,"{'H_AFM': -0.528, 'H_FM': -0.528, 'H_TF': -0.528, 'H_XY': -0.528, 'H_RF': -0.528}",True
48,"{'0100': 105, '0101': 125, '0110': 128, '0001': 99, '0111': 141, '0011': 115, '0010': 134, '0000': 153}","{'H_AFM': 1.006, 'H_FM': 1.006, 'H_TF': 1.006, 'H_XY': 1.006, 'H_RF': 1.006}",9,"{'H_AFM': 1.006, 'H_FM': 1.006, 'H_TF': 1.006, 'H_XY': 1.006, 'H_RF': 1.006}",False
49,"{'1011': 14, '0000': 166, '1010': 10, '0100': 237, '1111': 6, '0001': 443, '1110': 13, '0101': 111}","{'H_AFM': 1.946, 'H_FM': 1.946, 'H_TF': 1.946, 'H_XY': 1.946, 'H_RF': 1.946}",9,"{'H_AFM': 1.946, 'H_FM': 1.946, 'H_TF': 1.946, 'H_XY': 1.946, 'H_RF': 1.946}",False
50,"{'0100': 168, '0001': 291, '0101': 133, '0000': 408}","{'H_AFM': 2.55, 'H_FM': 2.55, 'H_TF': 2.55, 'H_XY': 2.55, 'H_RF': 2.55}",9,"{'H_AFM': 2.55, 'H_FM': 2.55, 'H_TF': 2.55, 'H_XY': 2.55, 'H_RF': 2.55}",False
51,"{'1110': 2, '0100': 1, '0010': 24, '0000': 188, '1010': 191, '1011': 156, '0111': 91, '0011': 12, '1111': 8, '0001': 124, '1101': 91, '0110': 22, '1000': 32, '1100': 26, '1001': 21, '0101': 11}","{'H_AFM': 0.402, 'H_FM': 0.402, 'H_TF': 0.402, 'H_XY': 0.402, 'H_RF': 0.402}",9,"{'H_AFM': 0.402, 'H_FM': 0.402, 'H_TF': 0.402, 'H_XY': 0.402, 'H_RF': 0.402}",False
52,"{'0100': 62, '1100': 163, '1000': 204, '0010': 212, '0000': 77, '1010': 62, '1110': 58, '0110': 162}","{'H_AFM': 1.148, 'H_FM': 1.148, 'H_TF': 1.148, 'H_XY': 1.148, 'H_RF': 1.148}",9,"{'H_AFM': 1.148, 'H_FM': 1.148, 'H_TF': 1.148, 'H_XY': 1.148, 'H_RF': 1.148}",False
53,"{'0110': 1, '0001': 9, '0100': 16, '0101': 23, '0000': 12, '0111': 323, '0011': 616}","{'H_AFM': -0.548, 'H_FM': -0.548, 'H_TF': -0.548, 'H_XY': -0.548, 'H_RF': -0.548}",9,"{'H_AFM': -0.548, 'H_FM': -0.548, 'H_TF': -0.548, 'H_XY': -0.548, 'H_RF': -0.548}",True
54,"{'1111': 15, '0111': 2, '0101': 5, '1101': 15, '1010': 206, '1000': 99, '0000': 214, '0010': 444}","{'H_AFM': 1.8479999999999999, 'H_FM': 1.8479999999999999, 'H_TF': 1.8479999999999999, 'H_XY': 1.8479999999999999, 'H_RF': 1.8479999999999999}",9,"{'H_AFM': 1.8479999999999999, 'H_FM': 1.8479999999999999, 'H_TF': 1.8479999999999999, 'H_XY': 1.8479999999999999, 'H_RF': 1.8479999999999999}",False
55,"{'1111': 93, '1101': 101, '0111': 130, '0010': 108, '0000': 100, '1000': 165, '0101': 146, '1010': 157}","{'H_AFM': 0.11199999999999993, 'H_FM': 0.11199999999999993, 'H_TF': 0.11199999999999993, 'H_XY': 0.11199999999999993, 'H_RF': 0.11199999999999993}",9,"{'H_AFM': 0.11199999999999993, 'H_FM': 0.11199999999999993, 'H_TF': 0.11199999999999993, 'H_XY': 0.11199999999999993, 'H_RF': 0.11199999999999993}",False
56,"{'1110': 2, '1011': 28, '1100': 3, '0001': 186, '1111': 37, '0111': 216, '0011': 182, '0100': 23, '0010': 18, '0000': 13, '1101': 33, '0101': 202, '1001': 34, '0110': 12, '1000': 6, '1010': 5}","{'H_AFM': -0.18800000000000003, 'H_FM': -0.18800000000000003, 'H_TF': -0.18800000000000003, 'H_XY': -0.18800000000000003, 'H_RF': -0.18800000000000003}",9,"{'H_AFM': -0.18800000000000003, 'H_FM': -0.18800000000000003, 'H_TF': -0.18800000000000003, 'H_XY': -0.18800000000000003, 'H_RF': -0.18800000000000003}",False
57,"{'1101': 7, '0100': 3, '0101': 4, '0001': 133, '1100': 5, '1001': 284, '1000': 389, '0000': 175}","{'H_AFM': 1.736, 'H_FM': 1.736, 'H_TF': 1.736, 'H_XY': 1.736, 'H_RF': 1.736}",9,"{'H_AFM': 1.736, 'H_FM': 1.736, 'H_TF': 1.736, 'H_XY': 1.736, 'H_RF': 1.736}",False
58,"{'1010': 106, '1001': 138, '1000': 91, '0001': 177, '0000': 125, '0010': 156, '1011': 83, '0011': 124}","{'H_AFM': 1.1820000000000002, 'H_FM': 1.1820000000000002, 'H_TF': 1.1820000000000002, 'H_XY': 1.1820000000000002, 'H_RF': 1.1820000000000002}",9,"{'H_AFM': 1.1820000000000002, 'H_FM': 1.1820000000000002, 'H_TF': 1.1820000000000002, 'H_XY': 1.1820000000000002, 'H_RF': 1.1820000000000002}",False
59,"{'0000': 28, '0001': 40, '1010': 39, '1100': 250, '1011': 29, '0111': 259, '0110': 186, '1101': 169}","{'H_AFM': -0.722, 'H_FM': -0.722, 'H_TF': -0.722, 'H_XY': -0.722, 'H_RF': -0.722}",9,"{'H_AFM': -0.722, 'H_FM': -0.722, 'H_TF': -0.722, 'H_XY': -0.722, 'H_RF': -0.722}",True
60,"{'1010': 1, '0101': 6, '0100': 6, '1001': 3, '0111': 2, '0011': 82, '0010': 59, '0000': 378, '0001': 463}","{'H_AFM': 2.564, 'H_FM': 2.564, 'H_TF': 2.564, 'H_XY': 2.564, 'H_RF': 2.564}",9,"{'H_AFM': 2.564, 'H_FM': 2.564, 'H_TF': 2.564, 'H_XY': 2.564, 'H_RF': 2.564}",False
61,"{'0000': 296, '0010': 704}","{'H_AFM': 2.5919999999999996, 'H_FM': 2.5919999999999996, 'H_TF': 2.5919999999999996, 'H_XY': 2.5919999999999996, 'H_RF': 2.5919999999999996}",9,"{'H_AFM': 2.5919999999999996, 'H_FM': 2.5919999999999996, 'H_TF': 2.5919999999999996, 'H_XY': 2.5919999999999996, 'H_RF': 2.5919999999999996}",False
