trial,counts,energies,iteration,energies_dict,solved
28,"{'1110': 2, '1111': 3, '1011': 2, '0100': 194, '0111': 44, '0011': 48, '0001': 214, '0000': 183, '0010': 35, '1100': 11, '0101': 168, '1001': 12, '1010': 4, '1000': 16, '0110': 49, '1101': 15}","{'H_AFM': 1.512, 'H_FM': 1.512, 'H_TF': 1.512, 'H_XY': 1.512, 'H_RF': 1.512}",5,"{'H_AFM': 1.512, 'H_FM': 1.512, 'H_TF': 1.512, 'H_XY': 1.512, 'H_RF': 1.512}",False
29,"{'0010': 368, '0000': 55, '1101': 410, '1111': 63, '0110': 10, '1000': 5, '1001': 12, '0101': 32, '1110': 1, '1010': 37, '0100': 2, '0011': 1, '0111': 3, '1011': 1}","{'H_AFM': -0.112, 'H_FM': -0.112, 'H_TF': -0.112, 'H_XY': -0.112, 'H_RF': -0.112}",5,"{'H_AFM': -0.112, 'H_FM': -0.112, 'H_TF': -0.112, 'H_XY': -0.112, 'H_RF': -0.112}",False
30,"{'1011': 1, '1110': 3, '1111': 99, '0001': 48, '0000': 51, '0010': 18, '1100': 9, '1101': 250, '1000': 258, '0110': 17, '0100': 50, '1001': 9, '0101': 43, '1010': 108, '0011': 18, '0111': 18}","{'H_AFM': 0.011999999999999962, 'H_FM': 0.011999999999999962, 'H_TF': 0.011999999999999962, 'H_XY': 0.011999999999999962, 'H_RF': 0.011999999999999962}",5,"{'H_AFM': 0.011999999999999962, 'H_FM': 0.011999999999999962, 'H_TF': 0.011999999999999962, 'H_XY': 0.011999999999999962, 'H_RF': 0.011999999999999962}",False
31,"{'1011': 10, '1110': 12, '0110': 10, '1000': 124, '1100': 106, '1001': 122, '0101': 116, '0001': 114, '1111': 10, '1101': 84, '0100': 98, '0010': 14, '0000': 147, '0111': 13, '0011': 9, '1010': 11}","{'H_AFM': 1.01, 'H_FM': 1.01, 'H_TF': 1.01, 'H_XY': 1.01, 'H_RF': 1.01}",5,"{'H_AFM': 1.01, 'H_FM': 1.01, 'H_TF': 1.01, 'H_XY': 1.01, 'H_RF': 1.01}",False
32,"{'1100': 26, '1111': 32, '0110': 7, '1000': 199, '1011': 166, '0011': 161, '0111': 30, '1101': 5, '0010': 54, '0000': 190, '1001': 25, '0101': 4, '1110': 4, '0001': 17, '0100': 35, '1010': 45}","{'H_AFM': 0.8320000000000001, 'H_FM': 0.8320000000000001, 'H_TF': 0.8320000000000001, 'H_XY': 0.8320000000000001, 'H_RF': 0.8320000000000001}",5,"{'H_AFM': 0.8320000000000001, 'H_FM': 0.8320000000000001, 'H_TF': 0.8320000000000001, 'H_XY': 0.8320000000000001, 'H_RF': 0.8320000000000001}",False
33,"{'0001': 4, '0101': 40, '0100': 9, '0000': 3, '1000': 51, '1001': 110, '1100': 214, '1101': 569}","{'H_AFM': -0.9979999999999999, 'H_FM': -0.9979999999999999, 'H_TF': -0.9979999999999999, 'H_XY': -0.9979999999999999, 'H_RF': -0.9979999999999999}",5,"{'H_AFM': -0.9979999999999999, 'H_FM': -0.9979999999999999, 'H_TF': -0.9979999999999999, 'H_XY': -0.9979999999999999, 'H_RF': -0.9979999999999999}",True
34,"{'1100': 22, '0001': 133, '1111': 240, '0000': 97, '0010': 104, '1101': 234, '1000': 2, '0110': 3, '0011': 134, '0111': 3, '1011': 5, '1110': 17, '1001': 2, '0101': 4}","{'H_AFM': -0.612, 'H_FM': -0.612, 'H_TF': -0.612, 'H_XY': -0.612, 'H_RF': -0.612}",5,"{'H_AFM': -0.612, 'H_FM': -0.612, 'H_TF': -0.612, 'H_XY': -0.612, 'H_RF': -0.612}",True
35,"{'0001': 9, '1101': 27, '0100': 114, '0000': 127, '0101': 14, '1000': 314, '1001': 41, '1100': 354}","{'H_AFM': 1.3279999999999998, 'H_FM': 1.3279999999999998, 'H_TF': 1.3279999999999998, 'H_XY': 1.3279999999999998, 'H_RF': 1.3279999999999998}",5,"{'H_AFM': 1.3279999999999998, 'H_FM': 1.3279999999999998, 'H_TF': 1.3279999999999998, 'H_XY': 1.3279999999999998, 'H_RF': 1.3279999999999998}",False
36,"{'0010': 2, '1000': 62, '1111': 3, '1010': 328, '0101': 116, '0111': 489}","{'H_AFM': -0.862, 'H_FM': -0.862, 'H_TF': -0.862, 'H_XY': -0.862, 'H_RF': -0.862}",5,"{'H_AFM': -0.862, 'H_FM': -0.862, 'H_TF': -0.862, 'H_XY': -0.862, 'H_RF': -0.862}",True
37,"{'0000': 4, '1100': 289, '0111': 14, '0011': 53, '1011': 7, '1000': 119, '0110': 47, '1101': 113, '0100': 29, '0001': 22, '0010': 13, '1001': 286, '0101': 3, '1110': 1}","{'H_AFM': 0.11199999999999999, 'H_FM': 0.11199999999999999, 'H_TF': 0.11199999999999999, 'H_XY': 0.11199999999999999, 'H_RF': 0.11199999999999999}",5,"{'H_AFM': 0.11199999999999999, 'H_FM': 0.11199999999999999, 'H_TF': 0.11199999999999999, 'H_XY': 0.11199999999999999, 'H_RF': 0.11199999999999999}",False
38,"{'0001': 4, '0100': 74, '1100': 28, '1110': 31, '1001': 99, '0101': 93, '0010': 63, '0000': 60, '1101': 41, '1000': 59, '0110': 74, '0011': 6, '0111': 112, '1011': 119, '1010': 77, '1111': 60}","{'H_AFM': -0.20600000000000007, 'H_FM': -0.20600000000000007, 'H_TF': -0.20600000000000007, 'H_XY': -0.20600000000000007, 'H_RF': -0.20600000000000007}",5,"{'H_AFM': -0.20600000000000007, 'H_FM': -0.20600000000000007, 'H_TF': -0.20600000000000007, 'H_XY': -0.20600000000000007, 'H_RF': -0.20600000000000007}",False
39,"{'1010': 15, '1110': 19, '1011': 12, '0001': 85, '1111': 20, '0111': 98, '0011': 78, '0010': 121, '0000': 146, '0100': 101, '1100': 13, '0101': 85, '1001': 19, '1101': 16, '1000': 13, '0110': 159}","{'H_AFM': 0.8539999999999999, 'H_FM': 0.8539999999999999, 'H_TF': 0.8539999999999999, 'H_XY': 0.8539999999999999, 'H_RF': 0.8539999999999999}",5,"{'H_AFM': 0.8539999999999999, 'H_FM': 0.8539999999999999, 'H_TF': 0.8539999999999999, 'H_XY': 0.8539999999999999, 'H_RF': 0.8539999999999999}",False
40,"{'1111': 122, '0000': 369, '0101': 411, '1010': 98}","{'H_AFM': 0.988, 'H_FM': 0.988, 'H_TF': 0.988, 'H_XY': 0.988, 'H_RF': 0.988}",5,"{'H_AFM': 0.988, 'H_FM': 0.988, 'H_TF': 0.988, 'H_XY': 0.988, 'H_RF': 0.988}",False
41,"{'1010': 2, '0100': 26, '0001': 30, '0010': 1, '0110': 29, '0101': 1, '1110': 210, '1000': 2, '1001': 221, '1100': 226, '0111': 1, '0011': 23, '1011': 228}","{'H_AFM': -0.76, 'H_FM': -0.76, 'H_TF': -0.76, 'H_XY': -0.76, 'H_RF': -0.76}",5,"{'H_AFM': -0.76, 'H_FM': -0.76, 'H_TF': -0.76, 'H_XY': -0.76, 'H_RF': -0.76}",True
42,"{'1101': 6, '1100': 18, '0100': 8, '1011': 140, '0011': 127, '0111': 91, '1111': 63, '0001': 29, '0010': 143, '0000': 22, '1110': 110, '1001': 28, '0101': 13, '1010': 125, '1000': 21, '0110': 56}","{'H_AFM': -0.4559999999999999, 'H_FM': -0.4559999999999999, 'H_TF': -0.4559999999999999, 'H_XY': -0.4559999999999999, 'H_RF': -0.4559999999999999}",5,"{'H_AFM': -0.4559999999999999, 'H_FM': -0.4559999999999999, 'H_TF': -0.4559999999999999, 'H_XY': -0.4559999999999999, 'H_RF': -0.4559999999999999}",False
43,"{'1000': 6, '1100': 33, '0000': 4, '1111': 366, '0100': 34, '0111': 392, '1011': 87, '0011': 78}","{'H_AFM': -2.326, 'H_FM': -2.326, 'H_TF': -2.326, 'H_XY': -2.326, 'H_RF': -2.326}",5,"{'H_AFM': -2.326, 'H_FM': -2.326, 'H_TF': -2.326, 'H_XY': -2.326, 'H_RF': -2.326}",True
44,"{'1010': 2, '1011': 4, '0000': 100, '0010': 28, '1110': 21, '0011': 31, '0111': 61, '1100': 115, '0110': 49, '1000': 20, '0101': 169, '1001': 19, '0100': 174, '0001': 86, '1111': 34, '1101': 87}","{'H_AFM': 0.5339999999999998, 'H_FM': 0.5339999999999998, 'H_TF': 0.5339999999999998, 'H_XY': 0.5339999999999998, 'H_RF': 0.5339999999999998}",5,"{'H_AFM': 0.5339999999999998, 'H_FM': 0.5339999999999998, 'H_TF': 0.5339999999999998, 'H_XY': 0.5339999999999998, 'H_RF': 0.5339999999999998}",False
45,"{'0001': 9, '1010': 212, '1011': 228, '0011': 164, '1001': 112, '1000': 114, '0000': 7, '0010': 154}","{'H_AFM': 0.126, 'H_FM': 0.126, 'H_TF': 0.126, 'H_XY': 0.126, 'H_RF': 0.126}",5,"{'H_AFM': 0.126, 'H_FM': 0.126, 'H_TF': 0.126, 'H_XY': 0.126, 'H_RF': 0.126}",False
46,"{'1111': 11, '0100': 165, '1100': 102, '0001': 41, '1001': 21, '0101': 37, '1110': 65, '0000': 106, '0010': 69, '1010': 49, '1101': 43, '1000': 160, '0110': 77, '0011': 15, '0111': 16, '1011': 23}","{'H_AFM': 0.956, 'H_FM': 0.956, 'H_TF': 0.956, 'H_XY': 0.956, 'H_RF': 0.956}",5,"{'H_AFM': 0.956, 'H_FM': 0.956, 'H_TF': 0.956, 'H_XY': 0.956, 'H_RF': 0.956}",False
47,"{'1011': 3, '1111': 2, '0110': 48, '1010': 241, '0100': 192, '0010': 38, '0000': 203, '1001': 1, '1000': 26, '1100': 29, '0101': 2, '1110': 215}","{'H_AFM': 0.8800000000000001, 'H_FM': 0.8800000000000001, 'H_TF': 0.8800000000000001, 'H_XY': 0.8800000000000001, 'H_RF': 0.8800000000000001}",5,"{'H_AFM': 0.8800000000000001, 'H_FM': 0.8800000000000001, 'H_TF': 0.8800000000000001, 'H_XY': 0.8800000000000001, 'H_RF': 0.8800000000000001}",False
48,"{'1001': 95, '1101': 85, '0110': 93, '0100': 169, '1111': 159, '1011': 145, '0010': 99, '0000': 155}","{'H_AFM': 0.05999999999999994, 'H_FM': 0.05999999999999994, 'H_TF': 0.05999999999999994, 'H_XY': 0.05999999999999994, 'H_RF': 0.05999999999999994}",5,"{'H_AFM': 0.05999999999999994, 'H_FM': 0.05999999999999994, 'H_TF': 0.05999999999999994, 'H_XY': 0.05999999999999994, 'H_RF': 0.05999999999999994}",False
49,"{'0000': 272, '1000': 210, '1001': 302, '0001': 216}","{'H_AFM': 1.94, 'H_FM': 1.94, 'H_TF': 1.94, 'H_XY': 1.94, 'H_RF': 1.94}",5,"{'H_AFM': 1.94, 'H_FM': 1.94, 'H_TF': 1.94, 'H_XY': 1.94, 'H_RF': 1.94}",False
50,"{'0010': 27, '0000': 26, '0101': 464, '0111': 483}","{'H_AFM': -0.8079999999999999, 'H_FM': -0.8079999999999999, 'H_TF': -0.8079999999999999, 'H_XY': -0.8079999999999999, 'H_RF': -0.8079999999999999}",5,"{'H_AFM': -0.8079999999999999, 'H_FM': -0.8079999999999999, 'H_TF': -0.8079999999999999, 'H_XY': -0.8079999999999999, 'H_RF': -0.8079999999999999}",True
51,"{'0100': 15, '0001': 50, '1111': 285, '0101': 11, '1001': 295, '1100': 67, '0110': 3, '1000': 13, '1010': 64, '1110': 15, '1011': 46, '0111': 57, '0011': 7, '0000': 5, '0010': 12, '1101': 55}","{'H_AFM': -1.286, 'H_FM': -1.286, 'H_TF': -1.286, 'H_XY': -1.286, 'H_RF': -1.286}",5,"{'H_AFM': -1.286, 'H_FM': -1.286, 'H_TF': -1.286, 'H_XY': -1.286, 'H_RF': -1.286}",True
52,"{'0100': 110, '0110': 190, '0010': 447, '0000': 253}","{'H_AFM': 2.1260000000000003, 'H_FM': 2.1260000000000003, 'H_TF': 2.1260000000000003, 'H_XY': 2.1260000000000003, 'H_RF': 2.1260000000000003}",5,"{'H_AFM': 2.1260000000000003, 'H_FM': 2.1260000000000003, 'H_TF': 2.1260000000000003, 'H_XY': 2.1260000000000003, 'H_RF': 2.1260000000000003}",False
53,"{'1101': 11, '1010': 32, '1100': 28, '1011': 87, '0111': 197, '0011': 55, '0100': 209, '0110': 58, '1000': 78, '1001': 33, '0101': 80, '1110': 9, '1111': 37, '0001': 18, '0000': 55, '0010': 13}","{'H_AFM': 0.1, 'H_FM': 0.1, 'H_TF': 0.1, 'H_XY': 0.1, 'H_RF': 0.1}",5,"{'H_AFM': 0.1, 'H_FM': 0.1, 'H_TF': 0.1, 'H_XY': 0.1, 'H_RF': 0.1}",False
54,"{'1111': 119, '1010': 114, '1101': 130, '0101': 120, '0000': 123, '0010': 138, '1000': 122, '0111': 134}","{'H_AFM': 0.008000000000000007, 'H_FM': 0.008000000000000007, 'H_TF': 0.008000000000000007, 'H_XY': 0.008000000000000007, 'H_RF': 0.008000000000000007}",5,"{'H_AFM': 0.008000000000000007, 'H_FM': 0.008000000000000007, 'H_TF': 0.008000000000000007, 'H_XY': 0.008000000000000007, 'H_RF': 0.008000000000000007}",False
55,"{'1011': 28, '0011': 18, '0001': 18, '1010': 197, '1001': 31, '1000': 251, '0010': 187, '0000': 270}","{'H_AFM': 1.936, 'H_FM': 1.936, 'H_TF': 1.936, 'H_XY': 1.936, 'H_RF': 1.936}",5,"{'H_AFM': 1.936, 'H_FM': 1.936, 'H_TF': 1.936, 'H_XY': 1.936, 'H_RF': 1.936}",False
56,"{'0010': 18, '0000': 79, '1011': 18, '0011': 83, '1001': 69, '1000': 315, '0001': 339, '1010': 79}","{'H_AFM': 1.624, 'H_FM': 1.624, 'H_TF': 1.624, 'H_XY': 1.624, 'H_RF': 1.624}",5,"{'H_AFM': 1.624, 'H_FM': 1.624, 'H_TF': 1.624, 'H_XY': 1.624, 'H_RF': 1.624}",False
57,"{'0001': 16, '1111': 14, '0000': 39, '0010': 180, '1010': 108, '1011': 51, '0011': 81, '0111': 12, '0100': 164, '1101': 52, '1100': 112, '0110': 37, '1000': 24, '1001': 16, '0101': 68, '1110': 26}","{'H_AFM': 0.586, 'H_FM': 0.586, 'H_TF': 0.586, 'H_XY': 0.586, 'H_RF': 0.586}",5,"{'H_AFM': 0.586, 'H_FM': 0.586, 'H_TF': 0.586, 'H_XY': 0.586, 'H_RF': 0.586}",False
