trial,counts,energies,iteration,energies_dict,solved
10,"{'0101': 10, '0001': 55, '0111': 13, '0011': 95, '0000': 225, '0010': 481, '0100': 39, '0110': 82}","{'H_AFM': 2.024, 'H_FM': 2.024, 'H_TF': 2.024, 'H_XY': 2.024, 'H_RF': 2.024}",6,"{'H_AFM': 2.024, 'H_FM': 2.024, 'H_TF': 2.024, 'H_XY': 2.024, 'H_RF': 2.024}",False
11,"{'1101': 2, '0000': 6, '0010': 308, '1000': 1, '0110': 67, '1011': 84, '0011': 296, '0111': 75, '1010': 77, '0100': 20, '1100': 7, '1110': 17, '1001': 1, '0101': 16, '1111': 17, '0001': 6}","{'H_AFM': 0.26999999999999996, 'H_FM': 0.26999999999999996, 'H_TF': 0.26999999999999996, 'H_XY': 0.26999999999999996, 'H_RF': 0.26999999999999996}",6,"{'H_AFM': 0.26999999999999996, 'H_FM': 0.26999999999999996, 'H_TF': 0.26999999999999996, 'H_XY': 0.26999999999999996, 'H_RF': 0.26999999999999996}",False
12,"{'0100': 3, '1111': 10, '0000': 48, '0010': 41, '1010': 175, '1110': 26, '0001': 161, '0101': 23, '1001': 35, '0110': 7, '1000': 166, '1100': 33, '1011': 37, '0011': 196, '0111': 29, '1101': 10}","{'H_AFM': 0.6900000000000001, 'H_FM': 0.6900000000000001, 'H_TF': 0.6900000000000001, 'H_XY': 0.6900000000000001, 'H_RF': 0.6900000000000001}",6,"{'H_AFM': 0.6900000000000001, 'H_FM': 0.6900000000000001, 'H_TF': 0.6900000000000001, 'H_XY': 0.6900000000000001, 'H_RF': 0.6900000000000001}",False
13,"{'1101': 36, '1111': 28, '1010': 40, '0011': 115, '0111': 91, '1011': 28, '0001': 77, '1100': 35, '1001': 41, '0101': 79, '1110': 30, '0000': 87, '0010': 97, '1000': 34, '0110': 114, '0100': 68}","{'H_AFM': 0.418, 'H_FM': 0.418, 'H_TF': 0.418, 'H_XY': 0.418, 'H_RF': 0.418}",6,"{'H_AFM': 0.418, 'H_FM': 0.418, 'H_TF': 0.418, 'H_XY': 0.418, 'H_RF': 0.418}",False
14,"{'1101': 17, '0000': 66, '0100': 168, '0001': 225, '1001': 238, '1000': 83, '1100': 167, '0101': 36}","{'H_AFM': 1.182, 'H_FM': 1.182, 'H_TF': 1.182, 'H_XY': 1.182, 'H_RF': 1.182}",6,"{'H_AFM': 1.182, 'H_FM': 1.182, 'H_TF': 1.182, 'H_XY': 1.182, 'H_RF': 1.182}",False
15,"{'0001': 20, '1101': 15, '0010': 26, '0100': 101, '1011': 127, '0111': 82, '0011': 19, '1100': 14, '1000': 101, '0110': 88, '0000': 17, '1010': 128, '1001': 102, '0101': 120, '1110': 15, '1111': 25}","{'H_AFM': -0.013999999999999985, 'H_FM': -0.013999999999999985, 'H_TF': -0.013999999999999985, 'H_XY': -0.013999999999999985, 'H_RF': -0.013999999999999985}",6,"{'H_AFM': -0.013999999999999985, 'H_FM': -0.013999999999999985, 'H_TF': -0.013999999999999985, 'H_XY': -0.013999999999999985, 'H_RF': -0.013999999999999985}",False
16,"{'1111': 72, '1101': 77, '0110': 181, '1011': 76, '1001': 68, '0010': 152, '0000': 176, '0100': 198}","{'H_AFM': 0.81, 'H_FM': 0.81, 'H_TF': 0.81, 'H_XY': 0.81, 'H_RF': 0.81}",6,"{'H_AFM': 0.81, 'H_FM': 0.81, 'H_TF': 0.81, 'H_XY': 0.81, 'H_RF': 0.81}",False
17,"{'0100': 2, '1111': 3, '0001': 4, '1010': 4, '1100': 2, '1001': 7, '1000': 235, '0110': 244, '0010': 3, '0000': 240, '0111': 8, '0101': 1, '1110': 247}","{'H_AFM': 0.9259999999999999, 'H_FM': 0.9259999999999999, 'H_TF': 0.9259999999999999, 'H_XY': 0.9259999999999999, 'H_RF': 0.9259999999999999}",6,"{'H_AFM': 0.9259999999999999, 'H_FM': 0.9259999999999999, 'H_TF': 0.9259999999999999, 'H_XY': 0.9259999999999999, 'H_RF': 0.9259999999999999}",False
18,"{'0101': 3, '1101': 1, '1010': 13, '1111': 3, '0001': 127, '0010': 23, '0000': 30, '1000': 36, '1001': 140, '0111': 2, '1011': 312, '0011': 310}","{'H_AFM': -0.15000000000000002, 'H_FM': -0.15000000000000002, 'H_TF': -0.15000000000000002, 'H_XY': -0.15000000000000002, 'H_RF': -0.15000000000000002}",6,"{'H_AFM': -0.15000000000000002, 'H_FM': -0.15000000000000002, 'H_TF': -0.15000000000000002, 'H_XY': -0.15000000000000002, 'H_RF': -0.15000000000000002}",False
19,"{'1100': 30, '1111': 27, '1010': 187, '0011': 249, '0111': 53, '1011': 110, '1001': 7, '0101': 43, '1110': 39, '0100': 28, '0010': 136, '0000': 9, '1101': 18, '1000': 14, '0110': 38, '0001': 12}","{'H_AFM': -0.132, 'H_FM': -0.132, 'H_TF': -0.132, 'H_XY': -0.132, 'H_RF': -0.132}",6,"{'H_AFM': -0.132, 'H_FM': -0.132, 'H_TF': -0.132, 'H_XY': -0.132, 'H_RF': -0.132}",False
20,"{'0100': 3, '0010': 7, '1110': 273, '0101': 60, '1001': 59, '1100': 17, '0001': 284, '1111': 11, '1000': 60, '0110': 56, '1101': 18, '1010': 65, '0000': 16, '0111': 58, '0011': 13}","{'H_AFM': 0.02999999999999993, 'H_FM': 0.02999999999999993, 'H_TF': 0.02999999999999993, 'H_XY': 0.02999999999999993, 'H_RF': 0.02999999999999993}",6,"{'H_AFM': 0.02999999999999993, 'H_FM': 0.02999999999999993, 'H_TF': 0.02999999999999993, 'H_XY': 0.02999999999999993, 'H_RF': 0.02999999999999993}",False
21,"{'1110': 6, '0010': 49, '0000': 183, '0101': 32, '1001': 164, '0110': 16, '1000': 158, '1100': 25, '1011': 50, '0011': 47, '0111': 10, '0001': 142, '1111': 9, '0100': 33, '1010': 55, '1101': 21}","{'H_AFM': 1.2859999999999998, 'H_FM': 1.2859999999999998, 'H_TF': 1.2859999999999998, 'H_XY': 1.2859999999999998, 'H_RF': 1.2859999999999998}",6,"{'H_AFM': 1.2859999999999998, 'H_FM': 1.2859999999999998, 'H_TF': 1.2859999999999998, 'H_XY': 1.2859999999999998, 'H_RF': 1.2859999999999998}",False
22,"{'1011': 9, '1110': 18, '0110': 18, '1000': 107, '1100': 13, '1101': 112, '0111': 104, '0011': 158, '0000': 91, '0010': 99, '1010': 83, '1111': 9, '0001': 9, '0100': 17, '1001': 152, '0101': 1}","{'H_AFM': 0.30600000000000005, 'H_FM': 0.30600000000000005, 'H_TF': 0.30600000000000005, 'H_XY': 0.30600000000000005, 'H_RF': 0.30600000000000005}",6,"{'H_AFM': 0.30600000000000005, 'H_FM': 0.30600000000000005, 'H_TF': 0.30600000000000005, 'H_XY': 0.30600000000000005, 'H_RF': 0.30600000000000005}",False
23,"{'0100': 4, '0001': 2, '1100': 177, '1010': 165, '1110': 24, '1001': 202, '0101': 35, '1000': 44, '0110': 24, '1101': 34, '1111': 181, '0000': 35, '0010': 6, '1011': 30, '0111': 6, '0011': 31}","{'H_AFM': -0.6599999999999999, 'H_FM': -0.6599999999999999, 'H_TF': -0.6599999999999999, 'H_XY': -0.6599999999999999, 'H_RF': -0.6599999999999999}",6,"{'H_AFM': -0.6599999999999999, 'H_FM': -0.6599999999999999, 'H_TF': -0.6599999999999999, 'H_XY': -0.6599999999999999, 'H_RF': -0.6599999999999999}",True
24,"{'0100': 5, '1110': 166, '1001': 4, '0101': 2, '1011': 4, '0111': 3, '0011': 36, '1100': 191, '0010': 212, '0000': 164, '0001': 29, '1111': 33, '1101': 38, '1000': 48, '0110': 50, '1010': 15}","{'H_AFM': 0.6900000000000001, 'H_FM': 0.6900000000000001, 'H_TF': 0.6900000000000001, 'H_XY': 0.6900000000000001, 'H_RF': 0.6900000000000001}",6,"{'H_AFM': 0.6900000000000001, 'H_FM': 0.6900000000000001, 'H_TF': 0.6900000000000001, 'H_XY': 0.6900000000000001, 'H_RF': 0.6900000000000001}",False
25,"{'1110': 2, '1010': 9, '1100': 3, '0100': 69, '0110': 334, '0000': 469, '0010': 114}","{'H_AFM': 2.238, 'H_FM': 2.238, 'H_TF': 2.238, 'H_XY': 2.238, 'H_RF': 2.238}",6,"{'H_AFM': 2.238, 'H_FM': 2.238, 'H_TF': 2.238, 'H_XY': 2.238, 'H_RF': 2.238}",False
26,"{'0010': 7, '0001': 196, '1111': 1, '0110': 1, '1000': 191, '1100': 37, '1101': 51, '1001': 190, '0101': 49, '0000': 219, '0100': 45, '0111': 2, '0011': 5, '1011': 3, '1010': 3}","{'H_AFM': 1.6380000000000001, 'H_FM': 1.6380000000000001, 'H_TF': 1.6380000000000001, 'H_XY': 1.6380000000000001, 'H_RF': 1.6380000000000001}",6,"{'H_AFM': 1.6380000000000001, 'H_FM': 1.6380000000000001, 'H_TF': 1.6380000000000001, 'H_XY': 1.6380000000000001, 'H_RF': 1.6380000000000001}",False
27,"{'0001': 52, '0100': 280, '0101': 280, '0011': 18, '0111': 155, '0110': 164, '0000': 31, '0010': 20}","{'H_AFM': 0.518, 'H_FM': 0.518, 'H_TF': 0.518, 'H_XY': 0.518, 'H_RF': 0.518}",6,"{'H_AFM': 0.518, 'H_FM': 0.518, 'H_TF': 0.518, 'H_XY': 0.518, 'H_RF': 0.518}",False
28,"{'0010': 7, '1100': 7, '1011': 25, '0011': 6, '0111': 208, '1010': 208, '0100': 219, '1110': 5, '0101': 34, '1001': 209, '1111': 10, '0001': 9, '1000': 23, '0110': 19, '1101': 4, '0000': 7}","{'H_AFM': 0.020000000000000042, 'H_FM': 0.020000000000000042, 'H_TF': 0.020000000000000042, 'H_XY': 0.020000000000000042, 'H_RF': 0.020000000000000042}",6,"{'H_AFM': 0.020000000000000042, 'H_FM': 0.020000000000000042, 'H_TF': 0.020000000000000042, 'H_XY': 0.020000000000000042, 'H_RF': 0.020000000000000042}",False
29,"{'0010': 24, '0000': 16, '0100': 8, '1000': 17, '1100': 17, '0111': 214, '1010': 34, '0110': 26, '1101': 178, '1110': 33, '0101': 128, '1111': 305}","{'H_AFM': -1.908, 'H_FM': -1.908, 'H_TF': -1.908, 'H_XY': -1.908, 'H_RF': -1.908}",6,"{'H_AFM': -1.908, 'H_FM': -1.908, 'H_TF': -1.908, 'H_XY': -1.908, 'H_RF': -1.908}",True
30,"{'1111': 12, '0101': 13, '0111': 4, '0010': 29, '0000': 151, '1101': 83, '1010': 108, '1000': 600}","{'H_AFM': 1.64, 'H_FM': 1.64, 'H_TF': 1.64, 'H_XY': 1.64, 'H_RF': 1.64}",6,"{'H_AFM': 1.64, 'H_FM': 1.64, 'H_TF': 1.64, 'H_XY': 1.64, 'H_RF': 1.64}",False
31,"{'1110': 5, '1011': 140, '0011': 43, '0111': 76, '1100': 1, '0110': 1, '1000': 1, '1101': 239, '1111': 233, '0001': 42, '1001': 129, '0101': 83, '1010': 3, '0010': 3, '0000': 1}","{'H_AFM': -1.756, 'H_FM': -1.756, 'H_TF': -1.756, 'H_XY': -1.756, 'H_RF': -1.756}",6,"{'H_AFM': -1.756, 'H_FM': -1.756, 'H_TF': -1.756, 'H_XY': -1.756, 'H_RF': -1.756}",True
32,"{'1111': 17, '0000': 24, '0010': 19, '0100': 229, '1011': 228, '1101': 17, '0110': 228, '1001': 238}","{'H_AFM': 0.034, 'H_FM': 0.034, 'H_TF': 0.034, 'H_XY': 0.034, 'H_RF': 0.034}",6,"{'H_AFM': 0.034, 'H_FM': 0.034, 'H_TF': 0.034, 'H_XY': 0.034, 'H_RF': 0.034}",False
33,"{'1100': 1, '0111': 260, '0011': 118, '1011': 45, '0101': 241, '1001': 65, '0110': 26, '1000': 4, '1101': 39, '0001': 133, '1111': 27, '0100': 15, '1010': 5, '0000': 12, '0010': 9}","{'H_AFM': -0.4259999999999999, 'H_FM': -0.4259999999999999, 'H_TF': -0.4259999999999999, 'H_XY': -0.4259999999999999, 'H_RF': -0.4259999999999999}",6,"{'H_AFM': -0.4259999999999999, 'H_FM': -0.4259999999999999, 'H_TF': -0.4259999999999999, 'H_XY': -0.4259999999999999, 'H_RF': -0.4259999999999999}",False
34,"{'1110': 51, '0110': 55, '1000': 168, '1100': 206, '1010': 39, '0100': 233, '0010': 42, '0000': 206}","{'H_AFM': 1.608, 'H_FM': 1.608, 'H_TF': 1.608, 'H_XY': 1.608, 'H_RF': 1.608}",6,"{'H_AFM': 1.608, 'H_FM': 1.608, 'H_TF': 1.608, 'H_XY': 1.608, 'H_RF': 1.608}",False
35,"{'1010': 15, '1000': 6, '1111': 45, '1101': 56, '0111': 367, '0101': 415, '0000': 48, '0010': 48}","{'H_AFM': -0.7260000000000001, 'H_FM': -0.7260000000000001, 'H_TF': -0.7260000000000001, 'H_XY': -0.7260000000000001, 'H_RF': -0.7260000000000001}",6,"{'H_AFM': -0.7260000000000001, 'H_FM': -0.7260000000000001, 'H_TF': -0.7260000000000001, 'H_XY': -0.7260000000000001, 'H_RF': -0.7260000000000001}",True
36,"{'0001': 46, '0101': 54, '1110': 175, '1010': 225, '1011': 1, '0111': 188, '0011': 207, '1000': 59, '1100': 45}","{'H_AFM': -0.518, 'H_FM': -0.518, 'H_TF': -0.518, 'H_XY': -0.518, 'H_RF': -0.518}",6,"{'H_AFM': -0.518, 'H_FM': -0.518, 'H_TF': -0.518, 'H_XY': -0.518, 'H_RF': -0.518}",True
37,"{'0010': 6, '0000': 1, '1100': 58, '1001': 47, '0101': 116, '1110': 49, '1011': 86, '0111': 128, '0011': 74, '1101': 123, '1000': 6, '0110': 55, '0100': 51, '0001': 62, '1111': 134, '1010': 4}","{'H_AFM': -1.054, 'H_FM': -1.054, 'H_TF': -1.054, 'H_XY': -1.054, 'H_RF': -1.054}",6,"{'H_AFM': -1.054, 'H_FM': -1.054, 'H_TF': -1.054, 'H_XY': -1.054, 'H_RF': -1.054}",True
38,"{'0000': 147, '0010': 330, '0110': 361, '0100': 162}","{'H_AFM': 1.572, 'H_FM': 1.572, 'H_TF': 1.572, 'H_XY': 1.572, 'H_RF': 1.572}",6,"{'H_AFM': 1.572, 'H_FM': 1.572, 'H_TF': 1.572, 'H_XY': 1.572, 'H_RF': 1.572}",False
39,"{'1101': 26, '0101': 84, '0001': 43, '1001': 11, '1100': 84, '1000': 110, '0000': 351, '0100': 291}","{'H_AFM': 2.2399999999999998, 'H_FM': 2.2399999999999998, 'H_TF': 2.2399999999999998, 'H_XY': 2.2399999999999998, 'H_RF': 2.2399999999999998}",6,"{'H_AFM': 2.2399999999999998, 'H_FM': 2.2399999999999998, 'H_TF': 2.2399999999999998, 'H_XY': 2.2399999999999998, 'H_RF': 2.2399999999999998}",False
40,"{'1101': 3, '1110': 259, '1001': 3, '0101': 3, '1010': 245, '0010': 159, '0000': 16, '0011': 35, '0111': 40, '1011': 24, '1100': 7, '1000': 9, '0110': 162, '0100': 14, '1111': 21}","{'H_AFM': -0.308, 'H_FM': -0.308, 'H_TF': -0.308, 'H_XY': -0.308, 'H_RF': -0.308}",6,"{'H_AFM': -0.308, 'H_FM': -0.308, 'H_TF': -0.308, 'H_XY': -0.308, 'H_RF': -0.308}",False
41,"{'0100': 564, '0110': 34, '0000': 59, '0010': 343}","{'H_AFM': 2.05, 'H_FM': 2.05, 'H_TF': 2.05, 'H_XY': 2.05, 'H_RF': 2.05}",6,"{'H_AFM': 2.05, 'H_FM': 2.05, 'H_TF': 2.05, 'H_XY': 2.05, 'H_RF': 2.05}",False
42,"{'0001': 17, '0100': 5, '1101': 7, '1011': 193, '0111': 60, '0011': 13, '0000': 179, '0010': 157, '1110': 44, '0101': 48, '1001': 196, '1100': 44, '1010': 17, '1111': 4, '1000': 11, '0110': 5}","{'H_AFM': 0.4720000000000001, 'H_FM': 0.4720000000000001, 'H_TF': 0.4720000000000001, 'H_XY': 0.4720000000000001, 'H_RF': 0.4720000000000001}",6,"{'H_AFM': 0.4720000000000001, 'H_FM': 0.4720000000000001, 'H_TF': 0.4720000000000001, 'H_XY': 0.4720000000000001, 'H_RF': 0.4720000000000001}",False
43,"{'0011': 12, '0111': 49, '1110': 66, '1001': 12, '0101': 50, '1101': 79, '0001': 12, '1111': 81, '1010': 116, '0110': 43, '1000': 138, '1100': 77, '0000': 97, '0010': 97, '0100': 57, '1011': 14}","{'H_AFM': 0.25600000000000006, 'H_FM': 0.25600000000000006, 'H_TF': 0.25600000000000006, 'H_XY': 0.25600000000000006, 'H_RF': 0.25600000000000006}",6,"{'H_AFM': 0.25600000000000006, 'H_FM': 0.25600000000000006, 'H_TF': 0.25600000000000006, 'H_XY': 0.25600000000000006, 'H_RF': 0.25600000000000006}",False
44,"{'1010': 31, '1101': 90, '1011': 87, '0011': 90, '0111': 74, '1111': 62, '0001': 49, '1100': 45, '0101': 96, '1001': 44, '0110': 58, '1000': 57, '0000': 74, '0010': 43, '1110': 61, '0100': 39}","{'H_AFM': -0.2, 'H_FM': -0.2, 'H_TF': -0.2, 'H_XY': -0.2, 'H_RF': -0.2}",6,"{'H_AFM': -0.2, 'H_FM': -0.2, 'H_TF': -0.2, 'H_XY': -0.2, 'H_RF': -0.2}",False
45,"{'0100': 35, '0010': 8, '0000': 38, '0111': 69, '0011': 59, '0110': 9, '0101': 398, '0001': 384}","{'H_AFM': 0.868, 'H_FM': 0.868, 'H_TF': 0.868, 'H_XY': 0.868, 'H_RF': 0.868}",6,"{'H_AFM': 0.868, 'H_FM': 0.868, 'H_TF': 0.868, 'H_XY': 0.868, 'H_RF': 0.868}",False
46,"{'0010': 8, '0000': 78, '1010': 67, '1000': 847}","{'H_AFM': 2.022, 'H_FM': 2.022, 'H_TF': 2.022, 'H_XY': 2.022, 'H_RF': 2.022}",6,"{'H_AFM': 2.022, 'H_FM': 2.022, 'H_TF': 2.022, 'H_XY': 2.022, 'H_RF': 2.022}",False
47,"{'0100': 2, '1010': 108, '0111': 1, '0011': 54, '1011': 238, '0110': 8, '1000': 255, '1100': 25, '1101': 38, '0000': 53, '0010': 14, '1111': 24, '0001': 19, '1110': 48, '1001': 107, '0101': 6}","{'H_AFM': 0.04600000000000004, 'H_FM': 0.04600000000000004, 'H_TF': 0.04600000000000004, 'H_XY': 0.04600000000000004, 'H_RF': 0.04600000000000004}",6,"{'H_AFM': 0.04600000000000004, 'H_FM': 0.04600000000000004, 'H_TF': 0.04600000000000004, 'H_XY': 0.04600000000000004, 'H_RF': 0.04600000000000004}",False
48,"{'0110': 51, '0100': 41, '0101': 166, '0010': 49, '0000': 60, '0001': 219, '0011': 222, '0111': 192}","{'H_AFM': 0.474, 'H_FM': 0.474, 'H_TF': 0.474, 'H_XY': 0.474, 'H_RF': 0.474}",6,"{'H_AFM': 0.474, 'H_FM': 0.474, 'H_TF': 0.474, 'H_XY': 0.474, 'H_RF': 0.474}",False
49,"{'0000': 65, '0100': 346, '1010': 91, '1111': 21, '0001': 59, '1011': 84, '1110': 10, '0101': 324}","{'H_AFM': 0.7979999999999999, 'H_FM': 0.7979999999999999, 'H_TF': 0.7979999999999999, 'H_XY': 0.7979999999999999, 'H_RF': 0.7979999999999999}",6,"{'H_AFM': 0.7979999999999999, 'H_FM': 0.7979999999999999, 'H_TF': 0.7979999999999999, 'H_XY': 0.7979999999999999, 'H_RF': 0.7979999999999999}",False
50,"{'1111': 36, '1011': 29, '1001': 30, '1101': 51, '0110': 237, '0100': 283, '0000': 188, '0010': 146}","{'H_AFM': 1.306, 'H_FM': 1.306, 'H_TF': 1.306, 'H_XY': 1.306, 'H_RF': 1.306}",6,"{'H_AFM': 1.306, 'H_FM': 1.306, 'H_TF': 1.306, 'H_XY': 1.306, 'H_RF': 1.306}",False
51,"{'1101': 87, '0100': 99, '0001': 43, '1001': 3, '1100': 15, '1000': 46, '0000': 215, '0101': 492}","{'H_AFM': 1.062, 'H_FM': 1.062, 'H_TF': 1.062, 'H_XY': 1.062, 'H_RF': 1.062}",6,"{'H_AFM': 1.062, 'H_FM': 1.062, 'H_TF': 1.062, 'H_XY': 1.062, 'H_RF': 1.062}",False
52,"{'0001': 16, '0100': 12, '0110': 12, '0011': 13, '0111': 234, '0000': 233, '0010': 243, '0101': 237}","{'H_AFM': 1.006, 'H_FM': 1.006, 'H_TF': 1.006, 'H_XY': 1.006, 'H_RF': 1.006}",6,"{'H_AFM': 1.006, 'H_FM': 1.006, 'H_TF': 1.006, 'H_XY': 1.006, 'H_RF': 1.006}",False
53,"{'1100': 9, '1110': 3, '1011': 10, '0111': 175, '0011': 39, '1101': 38, '1111': 47, '0001': 34, '0110': 29, '1000': 27, '1001': 8, '0101': 150, '0100': 28, '0000': 193, '0010': 180, '1010': 30}","{'H_AFM': 0.6699999999999999, 'H_FM': 0.6699999999999999, 'H_TF': 0.6699999999999999, 'H_XY': 0.6699999999999999, 'H_RF': 0.6699999999999999}",6,"{'H_AFM': 0.6699999999999999, 'H_FM': 0.6699999999999999, 'H_TF': 0.6699999999999999, 'H_XY': 0.6699999999999999, 'H_RF': 0.6699999999999999}",False
54,"{'0101': 4, '1110': 4, '0000': 29, '0010': 27, '0001': 226, '1000': 232, '1001': 21, '0111': 3, '1011': 26, '0011': 222, '1010': 206}","{'H_AFM': 1.02, 'H_FM': 1.02, 'H_TF': 1.02, 'H_XY': 1.02, 'H_RF': 1.02}",6,"{'H_AFM': 1.02, 'H_FM': 1.02, 'H_TF': 1.02, 'H_XY': 1.02, 'H_RF': 1.02}",False
55,"{'0100': 18, '1011': 142, '0011': 58, '0111': 13, '1111': 120, '0001': 237, '1110': 61, '0000': 114, '0010': 22, '0101': 50, '1001': 68, '1010': 74, '1000': 20, '0110': 3}","{'H_AFM': 0.13799999999999998, 'H_FM': 0.13799999999999998, 'H_TF': 0.13799999999999998, 'H_XY': 0.13799999999999998, 'H_RF': 0.13799999999999998}",6,"{'H_AFM': 0.13799999999999998, 'H_FM': 0.13799999999999998, 'H_TF': 0.13799999999999998, 'H_XY': 0.13799999999999998, 'H_RF': 0.13799999999999998}",False
56,"{'0100': 46, '1100': 81, '0101': 30, '1101': 87, '0001': 365, '0000': 391}","{'H_AFM': 2.212, 'H_FM': 2.212, 'H_TF': 2.212, 'H_XY': 2.212, 'H_RF': 2.212}",6,"{'H_AFM': 2.212, 'H_FM': 2.212, 'H_TF': 2.212, 'H_XY': 2.212, 'H_RF': 2.212}",False
57,"{'0101': 20, '1010': 223, '0100': 41, '0111': 20, '0011': 93, '1011': 95, '1101': 14, '0110': 36, '1111': 26, '0001': 125, '1001': 107, '1000': 200}","{'H_AFM': 0.37000000000000005, 'H_FM': 0.37000000000000005, 'H_TF': 0.37000000000000005, 'H_XY': 0.37000000000000005, 'H_RF': 0.37000000000000005}",6,"{'H_AFM': 0.37000000000000005, 'H_FM': 0.37000000000000005, 'H_TF': 0.37000000000000005, 'H_XY': 0.37000000000000005, 'H_RF': 0.37000000000000005}",False
