trial,counts,energies,iteration,energies_dict,solved
10,"{'1100': 7, '1010': 13, '0010': 68, '0000': 270, '1001': 7, '0101': 40, '1110': 14, '1011': 146, '0111': 10, '0011': 21, '1101': 215, '1000': 50, '0110': 72, '1111': 49, '0001': 1, '0100': 17}","{'H_AFM': 0.3860000000000001, 'H_FM': 0.3860000000000001, 'H_TF': 0.3860000000000001, 'H_XY': 0.3860000000000001, 'H_RF': 0.3860000000000001}",3,"{'H_AFM': 0.3860000000000001, 'H_FM': 0.3860000000000001, 'H_TF': 0.3860000000000001, 'H_XY': 0.3860000000000001, 'H_RF': 0.3860000000000001}",False
11,"{'1110': 3, '0110': 5, '0100': 13, '1100': 11, '1000': 313, '1010': 176, '0010': 185, '0000': 294}","{'H_AFM': 2.192, 'H_FM': 2.192, 'H_TF': 2.192, 'H_XY': 2.192, 'H_RF': 2.192}",3,"{'H_AFM': 2.192, 'H_FM': 2.192, 'H_TF': 2.192, 'H_XY': 2.192, 'H_RF': 2.192}",False
12,"{'1100': 35, '0011': 137, '0111': 39, '1011': 24, '0100': 148, '1101': 26, '1000': 8, '0110': 122, '1110': 24, '1001': 13, '0101': 123, '0001': 110, '1111': 10, '0010': 125, '0000': 39, '1010': 17}","{'H_AFM': 0.672, 'H_FM': 0.672, 'H_TF': 0.672, 'H_XY': 0.672, 'H_RF': 0.672}",3,"{'H_AFM': 0.672, 'H_FM': 0.672, 'H_TF': 0.672, 'H_XY': 0.672, 'H_RF': 0.672}",False
13,"{'1011': 24, '0100': 25, '0000': 79, '0010': 30, '0101': 23, '1001': 106, '1100': 36, '0111': 107, '0011': 30, '1000': 85, '0110': 101, '1101': 37, '1110': 112, '0001': 74, '1111': 103, '1010': 28}","{'H_AFM': -0.22799999999999998, 'H_FM': -0.22799999999999998, 'H_TF': -0.22799999999999998, 'H_XY': -0.22799999999999998, 'H_RF': -0.22799999999999998}",3,"{'H_AFM': -0.22799999999999998, 'H_FM': -0.22799999999999998, 'H_TF': -0.22799999999999998, 'H_XY': -0.22799999999999998, 'H_RF': -0.22799999999999998}",False
14,"{'1101': 40, '1110': 22, '1111': 60, '0001': 39, '1011': 29, '0111': 148, '0011': 94, '0100': 94, '0000': 114, '0010': 81, '1100': 36, '0101': 77, '1001': 25, '0110': 46, '1000': 62, '1010': 33}","{'H_AFM': 0.29000000000000015, 'H_FM': 0.29000000000000015, 'H_TF': 0.29000000000000015, 'H_XY': 0.29000000000000015, 'H_RF': 0.29000000000000015}",3,"{'H_AFM': 0.29000000000000015, 'H_FM': 0.29000000000000015, 'H_TF': 0.29000000000000015, 'H_XY': 0.29000000000000015, 'H_RF': 0.29000000000000015}",False
15,"{'0000': 3, '0010': 6, '1100': 128, '0110': 7, '1000': 98, '1101': 21, '1111': 47, '0001': 19, '1010': 254, '1001': 19, '0101': 27, '1110': 252, '1011': 32, '0011': 45, '0111': 39, '0100': 3}","{'H_AFM': -0.612, 'H_FM': -0.612, 'H_TF': -0.612, 'H_XY': -0.612, 'H_RF': -0.612}",3,"{'H_AFM': -0.612, 'H_FM': -0.612, 'H_TF': -0.612, 'H_XY': -0.612, 'H_RF': -0.612}",True
16,"{'1010': 1, '1100': 5, '0100': 179, '0010': 47, '0000': 13, '1011': 21, '0011': 14, '0111': 18, '1101': 108, '0001': 108, '1111': 24, '0110': 1, '1000': 201, '1001': 105, '0101': 115, '1110': 40}","{'H_AFM': 0.6520000000000001, 'H_FM': 0.6520000000000001, 'H_TF': 0.6520000000000001, 'H_XY': 0.6520000000000001, 'H_RF': 0.6520000000000001}",3,"{'H_AFM': 0.6520000000000001, 'H_FM': 0.6520000000000001, 'H_TF': 0.6520000000000001, 'H_XY': 0.6520000000000001, 'H_RF': 0.6520000000000001}",False
17,"{'1110': 9, '0010': 12, '1101': 25, '1011': 82, '0111': 83, '0011': 66, '0000': 135, '1100': 114, '0101': 33, '1001': 18, '1111': 90, '0001': 31, '1000': 135, '0110': 14, '1010': 15, '0100': 138}","{'H_AFM': 0.4140000000000001, 'H_FM': 0.4140000000000001, 'H_TF': 0.4140000000000001, 'H_XY': 0.4140000000000001, 'H_RF': 0.4140000000000001}",3,"{'H_AFM': 0.4140000000000001, 'H_FM': 0.4140000000000001, 'H_TF': 0.4140000000000001, 'H_XY': 0.4140000000000001, 'H_RF': 0.4140000000000001}",False
18,"{'0000': 17, '0110': 182, '1000': 35, '1001': 63, '0111': 95, '1110': 355, '0001': 28, '1111': 225}","{'H_AFM': -1.6059999999999999, 'H_FM': -1.6059999999999999, 'H_TF': -1.6059999999999999, 'H_XY': -1.6059999999999999, 'H_RF': -1.6059999999999999}",3,"{'H_AFM': -1.6059999999999999, 'H_FM': -1.6059999999999999, 'H_TF': -1.6059999999999999, 'H_XY': -1.6059999999999999, 'H_RF': -1.6059999999999999}",True
19,"{'1111': 2, '0001': 6, '1100': 222, '1110': 6, '1001': 26, '0101': 4, '0011': 222, '0111': 216, '1011': 1, '0000': 2, '0010': 30, '1000': 189, '0110': 31, '1101': 36, '1010': 7}","{'H_AFM': -0.06799999999999999, 'H_FM': -0.06799999999999999, 'H_TF': -0.06799999999999999, 'H_XY': -0.06799999999999999, 'H_RF': -0.06799999999999999}",3,"{'H_AFM': -0.06799999999999999, 'H_FM': -0.06799999999999999, 'H_TF': -0.06799999999999999, 'H_XY': -0.06799999999999999, 'H_RF': -0.06799999999999999}",False
20,"{'0010': 70, '1111': 67, '1011': 50, '1100': 51, '0001': 60, '1110': 84, '1001': 84, '0101': 63, '0100': 60, '0011': 52, '0111': 54, '1010': 43, '1101': 49, '1000': 94, '0110': 56, '0000': 63}","{'H_AFM': 0.07800000000000001, 'H_FM': 0.07800000000000001, 'H_TF': 0.07800000000000001, 'H_XY': 0.07800000000000001, 'H_RF': 0.07800000000000001}",3,"{'H_AFM': 0.07800000000000001, 'H_FM': 0.07800000000000001, 'H_TF': 0.07800000000000001, 'H_XY': 0.07800000000000001, 'H_RF': 0.07800000000000001}",False
21,"{'0100': 117, '0011': 12, '0111': 47, '1011': 52, '0000': 52, '0010': 49, '0001': 173, '1111': 10, '0110': 13, '1000': 158, '1100': 39, '0101': 31, '1001': 51, '1101': 122, '1110': 56, '1010': 18}","{'H_AFM': 0.608, 'H_FM': 0.608, 'H_TF': 0.608, 'H_XY': 0.608, 'H_RF': 0.608}",3,"{'H_AFM': 0.608, 'H_FM': 0.608, 'H_TF': 0.608, 'H_XY': 0.608, 'H_RF': 0.608}",False
22,"{'1110': 7, '1101': 36, '1010': 133, '0010': 123, '0000': 8, '0100': 104, '0011': 42, '0111': 104, '1011': 47, '1111': 82, '0001': 86, '1000': 11, '0110': 4, '0101': 24, '1001': 85, '1100': 104}","{'H_AFM': -0.036, 'H_FM': -0.036, 'H_TF': -0.036, 'H_XY': -0.036, 'H_RF': -0.036}",3,"{'H_AFM': -0.036, 'H_FM': -0.036, 'H_TF': -0.036, 'H_XY': -0.036, 'H_RF': -0.036}",False
23,"{'0001': 1, '1010': 12, '0100': 20, '1110': 1, '0101': 23, '1101': 220, '1100': 215, '0000': 1, '0010': 239, '0011': 253, '1011': 15}","{'H_AFM': 0.05199999999999996, 'H_FM': 0.05199999999999996, 'H_TF': 0.05199999999999996, 'H_XY': 0.05199999999999996, 'H_RF': 0.05199999999999996}",3,"{'H_AFM': 0.05199999999999996, 'H_FM': 0.05199999999999996, 'H_TF': 0.05199999999999996, 'H_XY': 0.05199999999999996, 'H_RF': 0.05199999999999996}",False
24,"{'0110': 114, '0001': 39, '0011': 24, '0111': 281, '0101': 369, '0010': 7, '0000': 17, '0100': 149}","{'H_AFM': -0.10400000000000004, 'H_FM': -0.10400000000000004, 'H_TF': -0.10400000000000004, 'H_XY': -0.10400000000000004, 'H_RF': -0.10400000000000004}",3,"{'H_AFM': -0.10400000000000004, 'H_FM': -0.10400000000000004, 'H_TF': -0.10400000000000004, 'H_XY': -0.10400000000000004, 'H_RF': -0.10400000000000004}",False
25,"{'0010': 19, '1110': 16, '1100': 27, '1101': 92, '0000': 22, '0111': 72, '0011': 96, '1011': 133, '0110': 22, '1000': 28, '1001': 88, '0101': 135, '1010': 26, '1111': 105, '0001': 101, '0100': 18}","{'H_AFM': -0.6259999999999999, 'H_FM': -0.6259999999999999, 'H_TF': -0.6259999999999999, 'H_XY': -0.6259999999999999, 'H_RF': -0.6259999999999999}",3,"{'H_AFM': -0.6259999999999999, 'H_FM': -0.6259999999999999, 'H_TF': -0.6259999999999999, 'H_XY': -0.6259999999999999, 'H_RF': -0.6259999999999999}",True
26,"{'1101': 3, '1111': 18, '1011': 15, '0011': 50, '0111': 42, '1100': 26, '0110': 9, '1000': 13, '0001': 264, '0010': 236, '0000': 58, '1110': 7, '1001': 100, '0101': 9, '1010': 103, '0100': 47}","{'H_AFM': 1.1460000000000001, 'H_FM': 1.1460000000000001, 'H_TF': 1.1460000000000001, 'H_XY': 1.1460000000000001, 'H_RF': 1.1460000000000001}",3,"{'H_AFM': 1.1460000000000001, 'H_FM': 1.1460000000000001, 'H_TF': 1.1460000000000001, 'H_XY': 1.1460000000000001, 'H_RF': 1.1460000000000001}",False
27,"{'0001': 309, '1011': 1, '0011': 17, '0111': 25, '0110': 5, '1000': 122, '1100': 120, '1001': 5, '0101': 336, '1110': 7, '0000': 15, '1010': 6, '0100': 23, '1101': 9}","{'H_AFM': 0.8839999999999999, 'H_FM': 0.8839999999999999, 'H_TF': 0.8839999999999999, 'H_XY': 0.8839999999999999, 'H_RF': 0.8839999999999999}",3,"{'H_AFM': 0.8839999999999999, 'H_FM': 0.8839999999999999, 'H_TF': 0.8839999999999999, 'H_XY': 0.8839999999999999, 'H_RF': 0.8839999999999999}",False
28,"{'1111': 13, '1011': 13, '1100': 93, '0110': 18, '1000': 138, '1101': 114, '0001': 122, '0100': 121, '0111': 17, '0011': 20, '0010': 15, '0000': 90, '1001': 96, '0101': 90, '1110': 17, '1010': 23}","{'H_AFM': 0.7779999999999999, 'H_FM': 0.7779999999999999, 'H_TF': 0.7779999999999999, 'H_XY': 0.7779999999999999, 'H_RF': 0.7779999999999999}",3,"{'H_AFM': 0.7779999999999999, 'H_FM': 0.7779999999999999, 'H_TF': 0.7779999999999999, 'H_XY': 0.7779999999999999, 'H_RF': 0.7779999999999999}",False
29,"{'1110': 26, '1010': 16, '1111': 67, '0001': 62, '1011': 83, '0111': 148, '0011': 111, '0010': 46, '0000': 12, '1101': 122, '0110': 45, '1000': 30, '1100': 35, '1001': 116, '0101': 65, '0100': 16}","{'H_AFM': -0.6699999999999999, 'H_FM': -0.6699999999999999, 'H_TF': -0.6699999999999999, 'H_XY': -0.6699999999999999, 'H_RF': -0.6699999999999999}",3,"{'H_AFM': -0.6699999999999999, 'H_FM': -0.6699999999999999, 'H_TF': -0.6699999999999999, 'H_XY': -0.6699999999999999, 'H_RF': -0.6699999999999999}",True
30,"{'1101': 10, '0010': 19, '1100': 32, '0110': 25, '1000': 27, '1010': 165, '1001': 14, '0101': 67, '1110': 128, '1011': 77, '0111': 11, '0011': 13, '0000': 156, '0100': 135, '1111': 63, '0001': 58}","{'H_AFM': 0.398, 'H_FM': 0.398, 'H_TF': 0.398, 'H_XY': 0.398, 'H_RF': 0.398}",3,"{'H_AFM': 0.398, 'H_FM': 0.398, 'H_TF': 0.398, 'H_XY': 0.398, 'H_RF': 0.398}",False
31,"{'0110': 3, '0001': 4, '1111': 14, '1001': 2, '1000': 11, '1100': 67, '0000': 75, '0010': 7, '0101': 9, '0100': 354, '1011': 56, '0011': 341, '0111': 57}","{'H_AFM': 0.77, 'H_FM': 0.77, 'H_TF': 0.77, 'H_XY': 0.77, 'H_RF': 0.77}",3,"{'H_AFM': 0.77, 'H_FM': 0.77, 'H_TF': 0.77, 'H_XY': 0.77, 'H_RF': 0.77}",False
32,"{'0001': 223, '1111': 48, '0000': 167, '1110': 58, '0111': 196, '0011': 2, '1011': 1, '0110': 187, '1000': 64, '0101': 2, '1001': 46, '1100': 3, '1010': 1, '0100': 2}","{'H_AFM': 0.544, 'H_FM': 0.544, 'H_TF': 0.544, 'H_XY': 0.544, 'H_RF': 0.544}",3,"{'H_AFM': 0.544, 'H_FM': 0.544, 'H_TF': 0.544, 'H_XY': 0.544, 'H_RF': 0.544}",False
33,"{'1000': 1, '0110': 1, '1100': 92, '0011': 1, '0111': 174, '1011': 58, '1111': 142, '0001': 6, '1101': 28, '0000': 12, '0010': 59, '1001': 336, '0101': 29, '1110': 23, '0100': 2, '1010': 36}","{'H_AFM': -0.9499999999999998, 'H_FM': -0.9499999999999998, 'H_TF': -0.9499999999999998, 'H_XY': -0.9499999999999998, 'H_RF': -0.9499999999999998}",3,"{'H_AFM': -0.9499999999999998, 'H_FM': -0.9499999999999998, 'H_TF': -0.9499999999999998, 'H_XY': -0.9499999999999998, 'H_RF': -0.9499999999999998}",True
34,"{'0010': 4, '0011': 1, '0111': 204, '1011': 1, '1111': 412, '0001': 32, '1100': 75, '1110': 108, '1001': 25, '0101': 10, '0100': 30, '0000': 13, '1000': 4, '0110': 54, '1101': 24, '1010': 3}","{'H_AFM': -2.13, 'H_FM': -2.13, 'H_TF': -2.13, 'H_XY': -2.13, 'H_RF': -2.13}",3,"{'H_AFM': -2.13, 'H_FM': -2.13, 'H_TF': -2.13, 'H_XY': -2.13, 'H_RF': -2.13}",True
35,"{'0110': 13, '0111': 36, '0011': 49, '0101': 261, '0001': 268, '0100': 162, '0010': 28, '0000': 183}","{'H_AFM': 1.576, 'H_FM': 1.576, 'H_TF': 1.576, 'H_XY': 1.576, 'H_RF': 1.576}",3,"{'H_AFM': 1.576, 'H_FM': 1.576, 'H_TF': 1.576, 'H_XY': 1.576, 'H_RF': 1.576}",False
36,"{'0100': 12, '1101': 10, '1011': 56, '0011': 234, '0111': 39, '0010': 258, '0000': 60, '0001': 46, '1111': 59, '1010': 67, '1110': 46, '0101': 7, '1001': 24, '1100': 8, '1000': 28, '0110': 46}","{'H_AFM': 0.39000000000000007, 'H_FM': 0.39000000000000007, 'H_TF': 0.39000000000000007, 'H_XY': 0.39000000000000007, 'H_RF': 0.39000000000000007}",3,"{'H_AFM': 0.39000000000000007, 'H_FM': 0.39000000000000007, 'H_TF': 0.39000000000000007, 'H_XY': 0.39000000000000007, 'H_RF': 0.39000000000000007}",False
37,"{'1011': 9, '0001': 22, '1110': 53, '1001': 24, '0101': 13, '0100': 159, '1101': 31, '0000': 139, '0010': 64, '0110': 58, '1000': 163, '1100': 168, '1111': 8, '1010': 71, '0011': 8, '0111': 10}","{'H_AFM': 1.134, 'H_FM': 1.134, 'H_TF': 1.134, 'H_XY': 1.134, 'H_RF': 1.134}",3,"{'H_AFM': 1.134, 'H_FM': 1.134, 'H_TF': 1.134, 'H_XY': 1.134, 'H_RF': 1.134}",False
38,"{'1011': 13, '1111': 28, '1101': 19, '0111': 65, '0011': 169, '0001': 132, '1010': 10, '1110': 26, '0010': 150, '0000': 116, '0101': 89, '1001': 16, '0110': 50, '1000': 12, '1100': 20, '0100': 85}","{'H_AFM': 0.864, 'H_FM': 0.864, 'H_TF': 0.864, 'H_XY': 0.864, 'H_RF': 0.864}",3,"{'H_AFM': 0.864, 'H_FM': 0.864, 'H_TF': 0.864, 'H_XY': 0.864, 'H_RF': 0.864}",False
39,"{'0000': 11, '1110': 104, '0010': 19, '1010': 18, '0100': 91, '1101': 106, '1000': 14, '0110': 112, '1111': 116, '0001': 15, '0101': 130, '1001': 12, '1100': 107, '0011': 13, '0111': 115, '1011': 17}","{'H_AFM': -0.826, 'H_FM': -0.826, 'H_TF': -0.826, 'H_XY': -0.826, 'H_RF': -0.826}",3,"{'H_AFM': -0.826, 'H_FM': -0.826, 'H_TF': -0.826, 'H_XY': -0.826, 'H_RF': -0.826}",True
40,"{'0100': 10, '0000': 15, '1011': 160, '0011': 135, '0111': 162, '1111': 158, '0001': 27, '1101': 23, '1100': 8, '0110': 72, '1000': 9, '1110': 51, '1001': 28, '0101': 27, '0010': 59, '1010': 56}","{'H_AFM': -1.1540000000000004, 'H_FM': -1.1540000000000004, 'H_TF': -1.1540000000000004, 'H_XY': -1.1540000000000004, 'H_RF': -1.1540000000000004}",3,"{'H_AFM': -1.1540000000000004, 'H_FM': -1.1540000000000004, 'H_TF': -1.1540000000000004, 'H_XY': -1.1540000000000004, 'H_RF': -1.1540000000000004}",True
41,"{'1011': 1, '1001': 5, '0101': 220, '1110': 38, '0110': 206, '1101': 38, '0100': 187, '1111': 36, '0001': 13, '1100': 31, '0011': 12, '0111': 199, '0010': 7, '0000': 6, '1010': 1}","{'H_AFM': -0.258, 'H_FM': -0.258, 'H_TF': -0.258, 'H_XY': -0.258, 'H_RF': -0.258}",3,"{'H_AFM': -0.258, 'H_FM': -0.258, 'H_TF': -0.258, 'H_XY': -0.258, 'H_RF': -0.258}",False
42,"{'1110': 31, '1100': 101, '0110': 28, '1000': 104, '1101': 92, '0001': 100, '1111': 25, '0000': 97, '0010': 40, '1010': 29, '1001': 89, '0101': 104, '0100': 79, '1011': 28, '0011': 27, '0111': 26}","{'H_AFM': 0.58, 'H_FM': 0.58, 'H_TF': 0.58, 'H_XY': 0.58, 'H_RF': 0.58}",3,"{'H_AFM': 0.58, 'H_FM': 0.58, 'H_TF': 0.58, 'H_XY': 0.58, 'H_RF': 0.58}",False
43,"{'1110': 1, '0100': 102, '1010': 59, '1101': 81, '0001': 78, '0110': 78, '1000': 125, '1100': 90, '1011': 61, '0011': 1, '0111': 53, '0000': 102, '0010': 2, '1001': 92, '0101': 75}","{'H_AFM': 0.6299999999999999, 'H_FM': 0.6299999999999999, 'H_TF': 0.6299999999999999, 'H_XY': 0.6299999999999999, 'H_RF': 0.6299999999999999}",3,"{'H_AFM': 0.6299999999999999, 'H_FM': 0.6299999999999999, 'H_TF': 0.6299999999999999, 'H_XY': 0.6299999999999999, 'H_RF': 0.6299999999999999}",False
44,"{'1110': 41, '0100': 51, '1100': 96, '0001': 77, '1111': 42, '1101': 40, '0010': 60, '0000': 86, '1011': 58, '0111': 44, '0011': 48, '0110': 33, '1000': 91, '0101': 63, '1001': 117, '1010': 53}","{'H_AFM': 0.368, 'H_FM': 0.368, 'H_TF': 0.368, 'H_XY': 0.368, 'H_RF': 0.368}",3,"{'H_AFM': 0.368, 'H_FM': 0.368, 'H_TF': 0.368, 'H_XY': 0.368, 'H_RF': 0.368}",False
45,"{'1110': 3, '0010': 359, '0000': 23, '0001': 161, '1111': 4, '0111': 47, '0011': 180, '1011': 8, '0101': 61, '1010': 3, '0100': 3, '1100': 1, '0110': 146, '1000': 1}","{'H_AFM': 1.0079999999999998, 'H_FM': 1.0079999999999998, 'H_TF': 1.0079999999999998, 'H_XY': 1.0079999999999998, 'H_RF': 1.0079999999999998}",3,"{'H_AFM': 1.0079999999999998, 'H_FM': 1.0079999999999998, 'H_TF': 1.0079999999999998, 'H_XY': 1.0079999999999998, 'H_RF': 1.0079999999999998}",False
46,"{'1101': 4, '0011': 190, '0111': 178, '1011': 23, '1001': 4, '0101': 39, '1110': 37, '0000': 26, '0010': 7, '1100': 180, '0110': 5, '1000': 170, '0001': 41, '1111': 22, '1010': 39, '0100': 35}","{'H_AFM': 0.03800000000000005, 'H_FM': 0.03800000000000005, 'H_TF': 0.03800000000000005, 'H_XY': 0.03800000000000005, 'H_RF': 0.03800000000000005}",3,"{'H_AFM': 0.03800000000000005, 'H_FM': 0.03800000000000005, 'H_TF': 0.03800000000000005, 'H_XY': 0.03800000000000005, 'H_RF': 0.03800000000000005}",False
47,"{'0110': 1, '1000': 1, '0000': 56, '0010': 4, '1001': 5, '0101': 182, '1110': 39, '1011': 204, '0011': 7, '0111': 5, '1111': 188, '0001': 169, '1101': 9, '1010': 60, '0100': 67, '1100': 3}","{'H_AFM': -0.5599999999999999, 'H_FM': -0.5599999999999999, 'H_TF': -0.5599999999999999, 'H_XY': -0.5599999999999999, 'H_RF': -0.5599999999999999}",3,"{'H_AFM': -0.5599999999999999, 'H_FM': -0.5599999999999999, 'H_TF': -0.5599999999999999, 'H_XY': -0.5599999999999999, 'H_RF': -0.5599999999999999}",True
48,"{'1110': 1, '0000': 2, '1011': 1, '0011': 239, '1000': 275, '1101': 234, '0110': 248}","{'H_AFM': 0.08600000000000002, 'H_FM': 0.08600000000000002, 'H_TF': 0.08600000000000002, 'H_XY': 0.08600000000000002, 'H_RF': 0.08600000000000002}",3,"{'H_AFM': 0.08600000000000002, 'H_FM': 0.08600000000000002, 'H_TF': 0.08600000000000002, 'H_XY': 0.08600000000000002, 'H_RF': 0.08600000000000002}",False
49,"{'1100': 10, '1101': 47, '1000': 9, '0110': 42, '1011': 122, '0011': 166, '0111': 145, '1111': 118, '0001': 67, '0100': 20, '1110': 21, '1001': 61, '0101': 80, '0000': 17, '0010': 47, '1010': 28}","{'H_AFM': -0.7879999999999999, 'H_FM': -0.7879999999999999, 'H_TF': -0.7879999999999999, 'H_XY': -0.7879999999999999, 'H_RF': -0.7879999999999999}",3,"{'H_AFM': -0.7879999999999999, 'H_FM': -0.7879999999999999, 'H_TF': -0.7879999999999999, 'H_XY': -0.7879999999999999, 'H_RF': -0.7879999999999999}",True
50,"{'1101': 9, '1010': 6, '0000': 78, '0010': 103, '1110': 184, '1100': 203, '0101': 27, '1001': 20, '0110': 96, '1000': 16, '0001': 83, '1111': 3, '0011': 73, '0111': 25, '1011': 16, '0100': 58}","{'H_AFM': 0.35200000000000004, 'H_FM': 0.35200000000000004, 'H_TF': 0.35200000000000004, 'H_XY': 0.35200000000000004, 'H_RF': 0.35200000000000004}",3,"{'H_AFM': 0.35200000000000004, 'H_FM': 0.35200000000000004, 'H_TF': 0.35200000000000004, 'H_XY': 0.35200000000000004, 'H_RF': 0.35200000000000004}",False
51,"{'0001': 12, '0101': 13, '1001': 33, '0010': 7, '0110': 7, '1101': 33, '1011': 2, '0111': 418, '0011': 475}","{'H_AFM': -0.868, 'H_FM': -0.868, 'H_TF': -0.868, 'H_XY': -0.868, 'H_RF': -0.868}",3,"{'H_AFM': -0.868, 'H_FM': -0.868, 'H_TF': -0.868, 'H_XY': -0.868, 'H_RF': -0.868}",True
52,"{'1000': 296, '1001': 233, '0001': 168, '0000': 303}","{'H_AFM': 2.1399999999999997, 'H_FM': 2.1399999999999997, 'H_TF': 2.1399999999999997, 'H_XY': 2.1399999999999997, 'H_RF': 2.1399999999999997}",3,"{'H_AFM': 2.1399999999999997, 'H_FM': 2.1399999999999997, 'H_TF': 2.1399999999999997, 'H_XY': 2.1399999999999997, 'H_RF': 2.1399999999999997}",False
53,"{'0000': 20, '0001': 51, '0100': 15, '1110': 119, '1101': 77, '1010': 96, '1011': 79, '0011': 56, '0111': 34, '0101': 49, '1001': 61, '0110': 23, '1000': 107, '1100': 116, '1111': 82, '0010': 15}","{'H_AFM': -0.49, 'H_FM': -0.49, 'H_TF': -0.49, 'H_XY': -0.49, 'H_RF': -0.49}",3,"{'H_AFM': -0.49, 'H_FM': -0.49, 'H_TF': -0.49, 'H_XY': -0.49, 'H_RF': -0.49}",False
