trial,counts,energies,iteration,energies_dict,solved
21,"{'1110': 34, '1010': 28, '0100': 109, '0010': 17, '0000': 190, '0110': 12, '1000': 331, '1100': 279}","{'H_AFM': 1.6059999999999999, 'H_FM': 1.6059999999999999, 'H_TF': 1.6059999999999999, 'H_XY': 1.6059999999999999, 'H_RF': 1.6059999999999999}",4,"{'H_AFM': 1.6059999999999999, 'H_FM': 1.6059999999999999, 'H_TF': 1.6059999999999999, 'H_XY': 1.6059999999999999, 'H_RF': 1.6059999999999999}",False
22,"{'0001': 3, '1011': 50, '0011': 63, '0111': 3, '0100': 288, '1101': 135, '1100': 250, '0110': 2, '1000': 20, '0101': 117, '1001': 10, '0010': 23, '0000': 14, '1010': 17, '1111': 5}","{'H_AFM': 0.32799999999999996, 'H_FM': 0.32799999999999996, 'H_TF': 0.32799999999999996, 'H_XY': 0.32799999999999996, 'H_RF': 0.32799999999999996}",4,"{'H_AFM': 0.32799999999999996, 'H_FM': 0.32799999999999996, 'H_TF': 0.32799999999999996, 'H_XY': 0.32799999999999996, 'H_RF': 0.32799999999999996}",False
23,"{'0001': 121, '1000': 103, '1001': 55, '1010': 100, '0000': 182, '0010': 230, '1011': 59, '0011': 150}","{'H_AFM': 1.5179999999999998, 'H_FM': 1.5179999999999998, 'H_TF': 1.5179999999999998, 'H_XY': 1.5179999999999998, 'H_RF': 1.5179999999999998}",4,"{'H_AFM': 1.5179999999999998, 'H_FM': 1.5179999999999998, 'H_TF': 1.5179999999999998, 'H_XY': 1.5179999999999998, 'H_RF': 1.5179999999999998}",False
24,"{'1110': 25, '1100': 73, '0101': 11, '1001': 70, '0001': 190, '1111': 33, '0111': 99, '0011': 28, '1011': 59, '1101': 30, '1000': 49, '0110': 15, '1010': 174, '0010': 84, '0000': 26, '0100': 34}","{'H_AFM': 0.26, 'H_FM': 0.26, 'H_TF': 0.26, 'H_XY': 0.26, 'H_RF': 0.26}",4,"{'H_AFM': 0.26, 'H_FM': 0.26, 'H_TF': 0.26, 'H_XY': 0.26, 'H_RF': 0.26}",False
25,"{'0011': 9, '1011': 21, '0000': 210, '0010': 30, '0001': 46, '1010': 91, '1000': 462, '1001': 131}","{'H_AFM': 1.8739999999999999, 'H_FM': 1.8739999999999999, 'H_TF': 1.8739999999999999, 'H_XY': 1.8739999999999999, 'H_RF': 1.8739999999999999}",4,"{'H_AFM': 1.8739999999999999, 'H_FM': 1.8739999999999999, 'H_TF': 1.8739999999999999, 'H_XY': 1.8739999999999999, 'H_RF': 1.8739999999999999}",False
26,"{'0001': 14, '0100': 72, '1101': 24, '0111': 269, '0011': 59, '1011': 6, '0000': 313, '0010': 20, '0101': 5, '1001': 85, '0110': 57, '1000': 2, '1110': 53, '1010': 12, '1111': 9}","{'H_AFM': 0.728, 'H_FM': 0.728, 'H_TF': 0.728, 'H_XY': 0.728, 'H_RF': 0.728}",4,"{'H_AFM': 0.728, 'H_FM': 0.728, 'H_TF': 0.728, 'H_XY': 0.728, 'H_RF': 0.728}",False
27,"{'1101': 40, '0001': 22, '1100': 104, '0000': 72, '0010': 54, '1110': 125, '1001': 37, '0101': 26, '0100': 63, '1000': 129, '0110': 57, '1011': 44, '0111': 19, '0011': 27, '1111': 45, '1010': 136}","{'H_AFM': 0.18800000000000006, 'H_FM': 0.18800000000000006, 'H_TF': 0.18800000000000006, 'H_XY': 0.18800000000000006, 'H_RF': 0.18800000000000006}",4,"{'H_AFM': 0.18800000000000006, 'H_FM': 0.18800000000000006, 'H_TF': 0.18800000000000006, 'H_XY': 0.18800000000000006, 'H_RF': 0.18800000000000006}",False
28,"{'1010': 2, '0010': 2, '1101': 1, '1111': 85, '0001': 135, '1110': 89, '0110': 181, '1000': 102, '0101': 2, '1001': 61, '0000': 192, '1011': 3, '0111': 137, '0011': 6, '0100': 2}","{'H_AFM': 0.44999999999999996, 'H_FM': 0.44999999999999996, 'H_TF': 0.44999999999999996, 'H_XY': 0.44999999999999996, 'H_RF': 0.44999999999999996}",4,"{'H_AFM': 0.44999999999999996, 'H_FM': 0.44999999999999996, 'H_TF': 0.44999999999999996, 'H_XY': 0.44999999999999996, 'H_RF': 0.44999999999999996}",False
29,"{'1011': 5, '1010': 7, '1110': 33, '0100': 153, '1101': 168, '0011': 8, '0111': 29, '1100': 211, '0101': 178, '1001': 30, '0110': 27, '1000': 31, '0000': 43, '0010': 4, '0001': 45, '1111': 28}","{'H_AFM': 0.05599999999999995, 'H_FM': 0.05599999999999995, 'H_TF': 0.05599999999999995, 'H_XY': 0.05599999999999995, 'H_RF': 0.05599999999999995}",4,"{'H_AFM': 0.05599999999999995, 'H_FM': 0.05599999999999995, 'H_TF': 0.05599999999999995, 'H_XY': 0.05599999999999995, 'H_RF': 0.05599999999999995}",False
30,"{'1111': 2, '1011': 42, '0011': 6, '1000': 208, '1100': 2, '1010': 98, '1101': 6, '0010': 12, '0000': 25, '0001': 82, '1110': 1, '1001': 514, '0101': 1, '0100': 1}","{'H_AFM': 0.6, 'H_FM': 0.6, 'H_TF': 0.6, 'H_XY': 0.6, 'H_RF': 0.6}",4,"{'H_AFM': 0.6, 'H_FM': 0.6, 'H_TF': 0.6, 'H_XY': 0.6, 'H_RF': 0.6}",False
31,"{'1110': 206, '1010': 187, '0110': 65, '1100': 185, '1000': 206, '0010': 41, '0000': 63, '0100': 47}","{'H_AFM': 0.42800000000000005, 'H_FM': 0.42800000000000005, 'H_TF': 0.42800000000000005, 'H_XY': 0.42800000000000005, 'H_RF': 0.42800000000000005}",4,"{'H_AFM': 0.42800000000000005, 'H_FM': 0.42800000000000005, 'H_TF': 0.42800000000000005, 'H_XY': 0.42800000000000005, 'H_RF': 0.42800000000000005}",False
32,"{'0010': 4, '0000': 15, '1110': 281, '1000': 10, '0110': 105, '1101': 9, '0100': 305, '0001': 39, '1111': 19, '1100': 111, '0101': 23, '1001': 11, '1011': 34, '0011': 15, '0111': 5, '1010': 14}","{'H_AFM': 0.04199999999999995, 'H_FM': 0.04199999999999995, 'H_TF': 0.04199999999999995, 'H_XY': 0.04199999999999995, 'H_RF': 0.04199999999999995}",4,"{'H_AFM': 0.04199999999999995, 'H_FM': 0.04199999999999995, 'H_TF': 0.04199999999999995, 'H_XY': 0.04199999999999995, 'H_RF': 0.04199999999999995}",False
33,"{'0001': 116, '0000': 30, '1000': 229, '1001': 625}","{'H_AFM': 0.81, 'H_FM': 0.81, 'H_TF': 0.81, 'H_XY': 0.81, 'H_RF': 0.81}",4,"{'H_AFM': 0.81, 'H_FM': 0.81, 'H_TF': 0.81, 'H_XY': 0.81, 'H_RF': 0.81}",False
34,"{'1001': 3, '1000': 1, '0100': 213, '0001': 204, '1110': 1, '0101': 42, '1101': 2, '0110': 190, '1011': 1, '0111': 50, '0011': 193, '0000': 55, '0010': 45}","{'H_AFM': 1.038, 'H_FM': 1.038, 'H_TF': 1.038, 'H_XY': 1.038, 'H_RF': 1.038}",4,"{'H_AFM': 1.038, 'H_FM': 1.038, 'H_TF': 1.038, 'H_XY': 1.038, 'H_RF': 1.038}",False
35,"{'1010': 114, '0000': 129, '0010': 118, '0011': 241, '1001': 259, '1000': 139}","{'H_AFM': 1.03, 'H_FM': 1.03, 'H_TF': 1.03, 'H_XY': 1.03, 'H_RF': 1.03}",4,"{'H_AFM': 1.03, 'H_FM': 1.03, 'H_TF': 1.03, 'H_XY': 1.03, 'H_RF': 1.03}",False
36,"{'1011': 14, '0101': 14, '1001': 122, '1100': 17, '1111': 101, '0001': 109, '0000': 121, '0010': 18, '1000': 131, '0110': 103, '1101': 9, '1110': 104, '0011': 15, '0111': 95, '1010': 8, '0100': 19}","{'H_AFM': 0.18999999999999986, 'H_FM': 0.18999999999999986, 'H_TF': 0.18999999999999986, 'H_XY': 0.18999999999999986, 'H_RF': 0.18999999999999986}",4,"{'H_AFM': 0.18999999999999986, 'H_FM': 0.18999999999999986, 'H_TF': 0.18999999999999986, 'H_XY': 0.18999999999999986, 'H_RF': 0.18999999999999986}",False
37,"{'0000': 22, '1101': 18, '1011': 22, '0111': 120, '0011': 22, '1111': 89, '0001': 79, '1010': 107, '0100': 133, '1100': 91, '0101': 24, '1001': 121, '0110': 33, '1000': 27, '1110': 18, '0010': 74}","{'H_AFM': 0.0020000000000000573, 'H_FM': 0.0020000000000000573, 'H_TF': 0.0020000000000000573, 'H_XY': 0.0020000000000000573, 'H_RF': 0.0020000000000000573}",4,"{'H_AFM': 0.0020000000000000573, 'H_FM': 0.0020000000000000573, 'H_TF': 0.0020000000000000573, 'H_XY': 0.0020000000000000573, 'H_RF': 0.0020000000000000573}",False
38,"{'0100': 89, '0001': 36, '0010': 85, '0000': 100, '1010': 31, '1011': 92, '0111': 39, '0011': 32, '1101': 100, '1110': 21, '0110': 104, '1000': 37, '0101': 32, '1001': 86, '1100': 31, '1111': 85}","{'H_AFM': 0.050000000000000155, 'H_FM': 0.050000000000000155, 'H_TF': 0.050000000000000155, 'H_XY': 0.050000000000000155, 'H_RF': 0.050000000000000155}",4,"{'H_AFM': 0.050000000000000155, 'H_FM': 0.050000000000000155, 'H_TF': 0.050000000000000155, 'H_XY': 0.050000000000000155, 'H_RF': 0.050000000000000155}",False
39,"{'1110': 27, '1011': 197, '0111': 20, '0011': 164, '0010': 153, '0000': 44, '0101': 7, '1001': 47, '1100': 6, '1010': 158, '1111': 37, '0001': 45, '1000': 57, '0110': 28, '1101': 5, '0100': 5}","{'H_AFM': 0.05, 'H_FM': 0.05, 'H_TF': 0.05, 'H_XY': 0.05, 'H_RF': 0.05}",4,"{'H_AFM': 0.05, 'H_FM': 0.05, 'H_TF': 0.05, 'H_XY': 0.05, 'H_RF': 0.05}",False
40,"{'1111': 6, '0000': 24, '0001': 4, '1010': 122, '1101': 189, '1100': 34, '0110': 32, '1000': 51, '0010': 192, '1011': 12, '0111': 213, '0011': 27, '1001': 12, '0101': 73, '0100': 9}","{'H_AFM': -0.24400000000000002, 'H_FM': -0.24400000000000002, 'H_TF': -0.24400000000000002, 'H_XY': -0.24400000000000002, 'H_RF': -0.24400000000000002}",4,"{'H_AFM': -0.24400000000000002, 'H_FM': -0.24400000000000002, 'H_TF': -0.24400000000000002, 'H_XY': -0.24400000000000002, 'H_RF': -0.24400000000000002}",False
41,"{'0111': 1, '1011': 1, '0100': 14, '1101': 2, '0110': 11, '1001': 5, '1000': 97, '1100': 217, '0101': 1, '1110': 103, '1010': 50, '0010': 192, '0000': 306}","{'H_AFM': 1.616, 'H_FM': 1.616, 'H_TF': 1.616, 'H_XY': 1.616, 'H_RF': 1.616}",4,"{'H_AFM': 1.616, 'H_FM': 1.616, 'H_TF': 1.616, 'H_XY': 1.616, 'H_RF': 1.616}",False
42,"{'1100': 17, '0100': 6, '0000': 33, '0010': 159, '0111': 9, '0011': 77, '1011': 223, '1111': 50, '0001': 131, '1010': 65, '1001': 40, '0101': 29, '1110': 11, '1000': 112, '0110': 32, '1101': 6}","{'H_AFM': 0.25, 'H_FM': 0.25, 'H_TF': 0.25, 'H_XY': 0.25, 'H_RF': 0.25}",4,"{'H_AFM': 0.25, 'H_FM': 0.25, 'H_TF': 0.25, 'H_XY': 0.25, 'H_RF': 0.25}",False
43,"{'1101': 9, '0000': 31, '1011': 48, '0111': 51, '0011': 11, '0100': 145, '1010': 126, '1111': 134, '0001': 170, '1100': 66, '1001': 69, '0101': 25, '1110': 39, '0010': 56, '1000': 6, '0110': 14}","{'H_AFM': 0.047999999999999945, 'H_FM': 0.047999999999999945, 'H_TF': 0.047999999999999945, 'H_XY': 0.047999999999999945, 'H_RF': 0.047999999999999945}",4,"{'H_AFM': 0.047999999999999945, 'H_FM': 0.047999999999999945, 'H_TF': 0.047999999999999945, 'H_XY': 0.047999999999999945, 'H_RF': 0.047999999999999945}",False
44,"{'1011': 14, '1100': 15, '1101': 9, '0000': 178, '0010': 33, '1000': 77, '0110': 125, '0001': 157, '1111': 53, '0111': 114, '0011': 30, '0100': 26, '1110': 55, '1001': 79, '0101': 24, '1010': 11}","{'H_AFM': 0.7020000000000001, 'H_FM': 0.7020000000000001, 'H_TF': 0.7020000000000001, 'H_XY': 0.7020000000000001, 'H_RF': 0.7020000000000001}",4,"{'H_AFM': 0.7020000000000001, 'H_FM': 0.7020000000000001, 'H_TF': 0.7020000000000001, 'H_XY': 0.7020000000000001, 'H_RF': 0.7020000000000001}",False
45,"{'0100': 29, '1010': 36, '1100': 72, '0010': 107, '0000': 96, '1011': 129, '0111': 68, '0011': 53, '1000': 45, '0110': 31, '1101': 23, '1111': 26, '0001': 42, '1001': 121, '0101': 67, '1110': 55}","{'H_AFM': 0.17600000000000005, 'H_FM': 0.17600000000000005, 'H_TF': 0.17600000000000005, 'H_XY': 0.17600000000000005, 'H_RF': 0.17600000000000005}",4,"{'H_AFM': 0.17600000000000005, 'H_FM': 0.17600000000000005, 'H_TF': 0.17600000000000005, 'H_XY': 0.17600000000000005, 'H_RF': 0.17600000000000005}",False
46,"{'1110': 34, '0110': 100, '0010': 82, '0000': 235, '1010': 281, '0100': 115, '1000': 132, '1100': 21}","{'H_AFM': 1.53, 'H_FM': 1.53, 'H_TF': 1.53, 'H_XY': 1.53, 'H_RF': 1.53}",4,"{'H_AFM': 1.53, 'H_FM': 1.53, 'H_TF': 1.53, 'H_XY': 1.53, 'H_RF': 1.53}",False
47,"{'1101': 94, '0011': 89, '0000': 51, '0010': 48, '1110': 192, '1100': 329, '1111': 60, '0001': 137}","{'H_AFM': -0.238, 'H_FM': -0.238, 'H_TF': -0.238, 'H_XY': -0.238, 'H_RF': -0.238}",4,"{'H_AFM': -0.238, 'H_FM': -0.238, 'H_TF': -0.238, 'H_XY': -0.238, 'H_RF': -0.238}",False
48,"{'0100': 13, '1111': 9, '1110': 11, '0010': 71, '0000': 85, '0001': 184, '1101': 35, '0110': 31, '1000': 92, '1100': 13, '0011': 89, '0111': 16, '1011': 79, '1010': 169, '1001': 87, '0101': 16}","{'H_AFM': 0.7419999999999999, 'H_FM': 0.7419999999999999, 'H_TF': 0.7419999999999999, 'H_XY': 0.7419999999999999, 'H_RF': 0.7419999999999999}",4,"{'H_AFM': 0.7419999999999999, 'H_FM': 0.7419999999999999, 'H_TF': 0.7419999999999999, 'H_XY': 0.7419999999999999, 'H_RF': 0.7419999999999999}",False
49,"{'1110': 35, '0011': 2, '0111': 194, '1011': 44, '1100': 195, '0010': 183, '0000': 27, '1001': 183, '0101': 35, '1010': 28, '0001': 19, '1111': 22, '1101': 5, '1000': 5, '0110': 4, '0100': 19}","{'H_AFM': -0.08400000000000007, 'H_FM': -0.08400000000000007, 'H_TF': -0.08400000000000007, 'H_XY': -0.08400000000000007, 'H_RF': -0.08400000000000007}",4,"{'H_AFM': -0.08400000000000007, 'H_FM': -0.08400000000000007, 'H_TF': -0.08400000000000007, 'H_XY': -0.08400000000000007, 'H_RF': -0.08400000000000007}",False
50,"{'1101': 16, '1011': 6, '1111': 9, '0111': 47, '0011': 45, '0000': 196, '0010': 106, '0100': 170, '1110': 14, '1100': 38, '0110': 100, '1000': 36, '0101': 88, '1001': 14, '1010': 11, '0001': 104}","{'H_AFM': 1.4140000000000001, 'H_FM': 1.4140000000000001, 'H_TF': 1.4140000000000001, 'H_XY': 1.4140000000000001, 'H_RF': 1.4140000000000001}",4,"{'H_AFM': 1.4140000000000001, 'H_FM': 1.4140000000000001, 'H_TF': 1.4140000000000001, 'H_XY': 1.4140000000000001, 'H_RF': 1.4140000000000001}",False
51,"{'1110': 10, '0000': 15, '0111': 71, '0011': 133, '1011': 132, '1100': 27, '0101': 157, '1001': 55, '1101': 148, '1000': 10, '0110': 12, '0001': 68, '1111': 68, '0010': 35, '0100': 29, '1010': 30}","{'H_AFM': -0.6499999999999999, 'H_FM': -0.6499999999999999, 'H_TF': -0.6499999999999999, 'H_XY': -0.6499999999999999, 'H_RF': -0.6499999999999999}",4,"{'H_AFM': -0.6499999999999999, 'H_FM': -0.6499999999999999, 'H_TF': -0.6499999999999999, 'H_XY': -0.6499999999999999, 'H_RF': -0.6499999999999999}",True
52,"{'0000': 2, '0001': 4, '1111': 104, '1010': 83, '1011': 85, '0111': 129, '0011': 104, '0100': 41, '1101': 48, '0010': 94, '1100': 56, '0110': 108, '1000': 5, '1001': 3, '0101': 50, '1110': 84}","{'H_AFM': -0.8119999999999999, 'H_FM': -0.8119999999999999, 'H_TF': -0.8119999999999999, 'H_XY': -0.8119999999999999, 'H_RF': -0.8119999999999999}",4,"{'H_AFM': -0.8119999999999999, 'H_FM': -0.8119999999999999, 'H_TF': -0.8119999999999999, 'H_XY': -0.8119999999999999, 'H_RF': -0.8119999999999999}",True
53,"{'0001': 7, '1000': 10, '0110': 183, '1101': 160, '1100': 30, '0101': 26, '1001': 34, '1111': 169, '0010': 57, '0000': 60, '1011': 39, '0011': 10, '0111': 27, '0100': 150, '1110': 29, '1010': 9}","{'H_AFM': -0.4980000000000001, 'H_FM': -0.4980000000000001, 'H_TF': -0.4980000000000001, 'H_XY': -0.4980000000000001, 'H_RF': -0.4980000000000001}",4,"{'H_AFM': -0.4980000000000001, 'H_FM': -0.4980000000000001, 'H_TF': -0.4980000000000001, 'H_XY': -0.4980000000000001, 'H_RF': -0.4980000000000001}",False
